,Image.Name,Date,Altitude,var,dens,Rows,Plots,Intensity,Hue,Saturation,Lightness,a.,b.,u.,v.,GA,GGA,CSI,NGRDI,NGRDIveg,TGI,TGIveg
261,R-002_Plot-024,2022-02-14,15m,BOLOGNA,70,R2,209,0.26747242,32.364227,0.11945164,29.603527,-0.395707,10.872528,4.395615,11.055476,0.067393816,0.010106864,85.00327618,-0.052,0.0168,257.9025,630.1332
610,R-003_Plot-044,2022-01-19,30m,MARCOPOLO,35,R3,314,0.38429847,39.737755,0.09580654,42.514626,-2.2792656,13.059012,3.4810596,15.276429,0.046363796,0.003621883,92.18812276,-0.028,0.0068,473.0453,780.931
265,R-002_Plot-024,2022-02-14,30m,BOLOGNA,70,R2,209,0.2681546,27.04008,0.12549537,29.52705,0.7565374,10.936235,5.844379,10.91213,0.011632527,0.001616912,86.10007943,-0.0695,0.0152,138.6596,587.434
258,R-002_Plot-024,2022-05-26,15m,BOLOGNA,70,R2,209,0.20773613,81.88418,0.29486728,26.354046,-10.857893,19.473713,-5.1187,18.932007,0.913137636,0.590063883,35.38061953,0.1132,0.1278,2085.1597,2150.9083
613,R-003_Plot-044,2022-03-09,15m,MARCOPOLO,35,R3,314,0.3332864,48.36296,0.09909004,37.26779,-3.2539163,12.239118,1.6636522,13.947219,0.279229501,0.069000096,75.28910971,-0.0119,0.0277,581.5785,934.5496
614,R-003_Plot-044,2022-01-19,15m,MARCOPOLO,35,R3,314,0.32395542,40.706017,0.07547164,35.78896,-2.2685275,10.193474,2.0148213,11.532206,0.129214413,0.01106548,91.43634215,-0.0213,0.0066,328.1929,517.3871
275,R-002_Plot-025,2022-02-14,15m,BOLOGNA,35,R2,210,0.27502692,32.26414,0.11689365,30.435726,-0.41347677,10.934878,4.4503007,11.241812,0.045859001,0.007403973,83.85491895,-0.0509,0.0148,257.2552,546.4969
266,R-002_Plot-024,2022-05-26,30m,BOLOGNA,70,R2,209,0.18497209,87.86116,0.23352492,22.797598,-9.689643,15.376344,-4.791531,14.634135,0.938391034,0.689146363,26.56085385,0.1221,0.1314,1640.8256,1693.9213
280,R-002_Plot-025,2022-02-14,30m,BOLOGNA,35,R2,210,0.27708313,25.934898,0.12569445,30.487215,1.0710441,11.160166,6.408007,11.210702,0.00807532,0.001154937,85.6979405,-0.0721,0.0137,112.7972,626.3943
618,R-003_Plot-044,2022-03-09,30m,MARCOPOLO,35,R3,314,0.3385322,36.864937,0.09505439,37.46849,-1.6395365,11.683534,3.5410132,13.134795,0.100183866,0.014348939,85.67739555,-0.0316,0.0184,356.3421,847.6007
619,R-003_Plot-044,2022-03-22,50m,MARCOPOLO,35,R3,314,0.3377999,35.62217,0.07983029,37.21738,-1.6552145,10.652306,3.0551555,12.058753,0.091500302,0.004839685,94.7107438,-0.028,0.008,277.0329,632.7541
620,R-003_Plot-044,2022-04-19,50m,MARCOPOLO,35,R3,314,0.2654688,47.059315,0.19687396,30.597168,-2.7158155,15.627518,3.4009595,15.8256,0.394774652,0.23211585,41.20294991,-0.011,0.0847,885.3269,1339.9416
276,R-002_Plot-025,2022-05-26,15m,BOLOGNA,35,R2,210,0.23747928,78.14392,0.3119675,30.250898,-11.2803955,22.23525,-4.934243,22.346842,0.846187248,0.500531747,40.84858316,0.0952,0.1208,2356.4963,2506.3277
622,R-003_Plot-044,2022-04-05,50m,MARCOPOLO,35,R3,314,0.2874419,37.397038,0.14471287,32.242287,-1.0047038,13.10879,4.700065,13.635881,0.242059891,0.075468845,68.82224305,-0.038,0.0349,474.6289,860.0062
281,R-002_Plot-025,2022-05-26,30m,BOLOGNA,35,R2,210,0.2193319,79.25838,0.24717432,26.999174,-9.265377,17.630474,-3.848808,17.551485,0.825003927,0.516571038,37.38562677,0.0847,0.1115,1759.5287,1920.2404
624,R-003_Plot-044,2022-06-02,50m,MARCOPOLO,35,R3,314,0.2094854,84.35168,0.07877344,23.461287,-4.746092,8.394554,-1.7396743,8.540226,0.849931942,0.490018149,42.34618978,0.0407,0.0513,587.6286,626.5349
290,R-002_Plot-026,2022-02-14,15m,HONDIA,560,R2,211,0.25309962,49.058964,0.097846925,28.226234,-2.7333012,9.872886,1.1099184,10.304082,0.359900422,0.139424315,61.26030787,-0.0089,0.0343,444.816,648.0115
294,R-002_Plot-026,2022-02-14,30m,HONDIA,560,R2,211,0.24394219,36.692867,0.1161018,27.024923,-1.1532936,10.155913,3.045357,10.125265,0.16550711,0.041605455,74.86183219,-0.0378,0.0225,310.5275,627.4308
627,R-003_Plot-045,2022-03-09,15m,HONDIA,70,R3,315,0.3207054,54.818764,0.105722606,36.118385,-4.001438,12.530708,0.79336715,14.205142,0.392451039,0.122349547,68.82425197,-9.00E-04,0.0368,702.0587,1013.2231
628,R-003_Plot-045,2022-01-19,30m,HONDIA,70,R3,315,0.38486817,39.941914,0.090571105,42.5239,-2.3803167,12.696834,3.180202,14.916717,0.05620386,0.003455572,93.8517179,-0.0262,0.0061,452.1184,773.4803
629,R-003_Plot-045,2022-01-19,15m,HONDIA,70,R3,315,0.3185036,45.85944,0.07425916,35.292854,-2.8192563,10.152943,1.2811744,11.526338,0.243771757,0.030780582,87.37319606,-0.0145,0.0082,385.709,538.2208
309,R-002_Plot-027,2022-02-14,30m,MARCOPOLO,280,R2,212,0.24963957,34.354885,0.121055186,27.642185,-0.7214371,10.474475,3.7197716,10.440064,0.08632462,0.012519518,85.49716365,-0.0468,0.0153,285.1282,633.1302
295,R-002_Plot-026,2022-05-26,30m,HONDIA,560,R2,211,0.17763036,134.72406,0.16817915,21.544474,-12.154499,9.798436,-8.672479,10.352767,0.977372472,0.971634744,0.587056399,0.2734,0.2762,1473.0831,1495.273
313,R-002_Plot-027,2022-02-14,15m,MARCOPOLO,280,R2,212,0.2696622,42.44949,0.09531599,29.959581,-2.1619961,10.028892,1.9078946,10.610985,0.236654817,0.065009237,72.52993314,-0.0217,0.0239,370.9392,629.9754
633,R-003_Plot-045,2022-03-09,30m,HONDIA,70,R3,315,0.33313048,43.522343,0.09321475,37.05429,-2.6318755,11.678831,2.2265291,13.249753,0.209117536,0.045319733,78.32810498,-0.0189,0.0223,466.8856,846.515
634,R-003_Plot-045,2022-03-22,50m,HONDIA,70,R3,315,0.30652577,48.56704,0.08544272,34.138496,-3.0092623,10.629932,1.2193906,11.893484,0.375,0.065335753,82.57713249,-0.0092,0.0165,463.9252,664.4258
635,R-003_Plot-045,2022-04-19,50m,HONDIA,70,R3,315,0.17430407,124.40436,0.1655035,22.011744,-13.941891,12.647813,-9.697998,12.954011,0.974667272,0.925589837,5.03530142,0.2508,0.258,1862.5989,1887.205
300,R-002_Plot-026,2022-05-26,15m,HONDIA,560,R2,211,0.19464147,121.84197,0.14647669,24.562128,-14.378212,13.556395,-10.299177,14.434198,0.991052306,0.978875494,1.228675025,0.2697,0.2714,1971.3044,1986.5938
310,R-002_Plot-027,2022-05-26,30m,MARCOPOLO,280,R2,212,0.1569664,109.03993,0.15799534,19.037834,-10.40015,11.610527,-6.142128,10.863192,0.971440715,0.958218995,1.36104242,0.2269,0.2299,1421.3991,1444.8873
638,R-003_Plot-045,2022-06-02,50m,HONDIA,70,R3,315,0.1759563,127.49403,0.08978361,20.225817,-8.25128,7.987222,-5.2606387,8.100819,0.995160315,0.952472777,4.289513678,0.1397,0.1403,940.1267,942.2543
314,R-002_Plot-027,2022-05-26,15m,MARCOPOLO,280,R2,212,0.16518302,96.16077,0.23380965,20.644442,-10.8741045,14.724695,-5.995239,13.625542,0.971585598,0.869742333,10.48217116,0.1938,0.1994,1714.6704,1747.916
640,R-003_Plot-045,2022-04-05,50m,HONDIA,70,R3,315,0.23583324,69.89964,0.15588337,27.356878,-5.6677876,13.076537,-1.1638048,13.434113,0.660238959,0.38396098,41.84514947,0.0383,0.0788,1008.0643,1202.6798
323,R-002_Plot-028,2022-02-14,30m,BOLOGNA,280,R2,213,0.25565544,34.261032,0.1245743,28.347668,-0.66349113,10.810525,3.965138,10.845491,0.073463241,0.010117249,86.2281474,-0.0487,0.0162,298.4826,692.5661
642,R-004_Plot-046,2022-03-09,15m,HONDIA,35,R4,401,0.30879188,46.40756,0.10718745,34.589203,-2.8723562,11.991991,1.9745424,13.266826,0.272256077,0.09098386,66.5815137,-0.0144,0.0412,549.3759,968.4454
643,R-004_Plot-046,2022-01-19,15m,HONDIA,35,R4,401,0.3456345,41.508724,0.091320276,38.348133,-2.4350111,11.805512,2.578501,13.505945,0.094676647,0.005219948,94.48655162,-0.0241,0.0065,438.475,658.0667
328,R-002_Plot-028,2022-02-14,15m,BOLOGNA,280,R2,213,0.27597785,39.559074,0.09948909,30.641003,-1.8095427,10.347959,2.4927666,10.951074,0.177973181,0.045270216,74.56346212,-0.0288,0.0219,349.8199,655.4814
324,R-002_Plot-028,2022-05-26,30m,BOLOGNA,280,R2,213,0.15797503,103.521965,0.19218016,19.459557,-10.754291,12.925635,-6.1956706,11.968911,0.971394517,0.941024291,3.126456461,0.1794,0.1837,1555.8537,1591.8485
337,R-002_Plot-029,2022-02-14,30m,HONDIA,140,R2,214,0.2605557,30.378796,0.12143743,28.763577,-0.034161907,10.651911,4.6959853,10.665705,0.034047546,0.003899068,88.54816825,-0.0584,0.0124,210.5051,642.1012
647,R-004_Plot-046,2022-03-09,30m,HONDIA,35,R4,401,0.32371625,37.962925,0.09233457,35.854,-1.7961519,11.160292,3.0473557,12.434055,0.154438192,0.034454084,77.69069698,-0.0281,0.0238,351.6342,829.3909
648,R-004_Plot-046,2022-03-22,50m,HONDIA,35,R4,401,0.33157107,40.793533,0.07983333,36.673615,-2.3176742,10.678876,2.1881464,12.136857,0.185874168,0.024538717,86.79820993,-0.0198,0.013,356.6822,637.6841
649,R-004_Plot-046,2022-04-19,50m,HONDIA,35,R4,401,0.219046,96.437164,0.16305822,26.54789,-10.366654,14.200636,-6.076929,14.898161,0.828682698,0.677026618,18.30086234,0.1328,0.1704,1594.1442,1759.734
329,R-002_Plot-028,2022-05-26,15m,BOLOGNA,280,R2,213,0.17531848,90.62465,0.27082384,22.241129,-11.177395,16.726767,-5.945698,15.60062,0.978851575,0.792252692,19.06304159,0.1827,0.1859,1898.6648,1921.0853
651,R-004_Plot-046,2022-04-05,50m,HONDIA,35,R4,401,0.27253807,47.916103,0.14853203,30.959974,-2.9284678,13.299985,2.2911983,13.905665,0.393791591,0.184739867,53.0868939,-0.0109,0.0545,703.6364,1069.1575
652,R-004_Plot-046,2022-01-19,30m,HONDIA,35,R4,401,0.37343362,37.225986,0.086479306,41.171658,-1.941634,12.017378,3.4213688,13.971383,0.037309089,0.002115845,94.32887568,-0.0295,0.0059,365.0067,677.0828
342,R-002_Plot-029,2022-02-14,15m,HONDIA,140,R2,214,0.27781597,34.33793,0.09773773,30.69204,-1.1047992,10.105987,3.2643533,10.614058,0.091719841,0.018123542,80.24032578,-0.0393,0.016,255.882,542.0255
338,R-002_Plot-029,2022-05-26,30m,HONDIA,140,R2,214,0.16199403,130.49054,0.17105722,19.84678,-12.234669,10.380887,-8.296323,10.408904,0.984773309,0.9709695,1.401724478,0.2587,0.2605,1524.8518,1545.3866
343,R-002_Plot-029,2022-05-26,15m,HONDIA,140,R2,214,0.20752323,116.90569,0.13999462,26.00599,-14.011341,14.09167,-9.971939,15.201066,0.981697983,0.955554084,2.66313057,0.2466,0.2507,1969.6683,1995.297
656,R-004_Plot-046,2022-06-02,50m,HONDIA,35,R4,401,0.16635452,131.17899,0.11164081,19.230778,-8.829655,7.99891,-5.691557,7.9865417,0.999092559,0.971642468,2.747502271,0.1658,0.166,1003.8555,1004.0927
359,R-001_Plot-003,2022-02-14,15m,BOLOGNA,560,R1,103,0.24021912,50.45293,0.10703182,26.852684,-2.8770976,10.018167,0.9622495,10.243483,0.383737019,0.166957379,56.49171933,-0.0077,0.0409,479.563,733.5986
658,R-004_Plot-047,2022-01-19,15m,MARCOPOLO,560,R4,402,0.32185742,46.652557,0.09395957,35.9012,-2.9608643,11.535217,1.707091,13.013107,0.253771905,0.048560052,80.86468537,-0.0155,0.014,505.8501,666.9823
361,R-001_Plot-003,2022-02-14,30m,BOLOGNA,560,R1,103,0.25460342,40.705288,0.12368047,28.428257,-1.7496054,11.006164,2.733567,11.209386,0.211335015,0.052776007,75.02732479,-0.0311,0.0255,422.6802,767.5344
355,R-001_Plot-003,2022-05-26,15m,BOLOGNA,560,R1,103,0.16912752,94.971214,0.27677244,21.80179,-12.304857,16.928984,-6.998296,15.732239,0.980551692,0.847359299,13.58341371,0.2277,0.2304,2031.6049,2051.7949
369,R-002_Plot-030,2022-02-14,30m,MARCOPOLO,70,R2,215,0.26990864,28.950014,0.12910724,29.81631,0.45540887,11.274871,5.6300173,11.315933,0.013572821,0.00128429,90.5377808,-0.0662,0.012,194.879,652.6231
662,R-004_Plot-047,2022-03-09,30m,MARCOPOLO,560,R4,402,0.16869913,114.0431,0.11919576,20.092232,-9.738842,10.498157,-5.9437575,10.244397,0.957433637,0.876126064,8.49224118,0.1923,0.1997,1280.7567,1321.8343
663,R-004_Plot-047,2022-03-22,50m,MARCOPOLO,560,R4,402,0.10136274,126.17206,0.15302575,11.233071,-8.22193,35.071552,-4.010514,5.61657,1,0.993005142,0.699485783,0.2072,0.2072,955.7199,955.7199
664,R-004_Plot-047,2022-04-19,50m,MARCOPOLO,560,R4,402,0.09136667,120.42721,0.19985878,10.842113,-10.292562,36.868946,-4.915107,6.9047027,0.998979129,0.989337568,0.965141365,0.29,0.2903,1311.7684,1312.1948
665,R-004_Plot-047,2022-03-09,15m,MARCOPOLO,560,R4,402,0.17373872,112.331184,0.12341595,20.762308,-9.869393,10.845054,-6.0499115,10.696878,0.939298095,0.836930442,10.89831362,0.2075,0.2214,1316.6419,1369.1095
666,R-004_Plot-047,2022-01-19,30m,MARCOPOLO,560,R4,402,0.3480568,45.456043,0.09758443,38.790703,-2.9549925,12.435313,2.1814895,14.29287,0.172593804,0.010708577,93.79550321,-0.0188,0.0093,546.5697,802.0618
376,R-002_Plot-030,2022-02-14,15m,MARCOPOLO,70,R2,215,0.28063115,33.907078,0.10450542,31.039045,-0.9322178,10.524098,3.668494,11.0298395,0.067047905,0.01188242,82.27771679,-0.0433,0.0137,267.8615,538.6181
365,R-001_Plot-003,2022-05-26,30m,BOLOGNA,560,R1,103,0.14660873,101.251114,0.22070414,18.176115,-10.654829,13.260938,-5.8621206,11.752712,0.985022775,0.955641175,2.982834631,0.207,0.2081,1585.4196,1605.1136
669,R-004_Plot-047,2022-04-05,50m,MARCOPOLO,560,R4,402,0.059912413,140.17186,0.22603536,-10.652141,-4.277527,3.041797,-1.7990912,2.0239766,0.991606171,0.99103902,0.05719515,0.2817,0.2817,580.1614,580.1614
373,R-002_Plot-030,2022-05-26,15m,MARCOPOLO,70,R2,215,0.19652086,99.94701,0.19209236,24.436277,-11.7396145,14.9465885,-7.174794,15.113519,0.976402597,0.877832608,10.09521979,0.1771,0.181,1803.0652,1821.273
671,R-004_Plot-047,2022-06-02,50m,MARCOPOLO,560,R4,402,0.1920472,51.559734,0.18829834,21.812899,-2.92416,11.98688,1.4183272,10.866374,0.362976407,0.094184815,74.05208333,-0.0146,0.0369,693.8784,799.273
381,R-002_Plot-030,2022-05-26,30m,MARCOPOLO,70,R2,215,0.13705297,112.71638,0.13838178,16.109703,-9.003335,9.776349,-4.950436,8.551741,0.974203324,0.92432852,5.119547795,0.206,0.2102,1174.1488,1196.8707
673,R-004_Plot-048,2022-01-19,15m,BOLOGNA,70,R4,403,0.3215785,43.87876,0.0932948,35.78896,-2.581502,11.381904,2.126676,12.781105,0.136980857,0.00831475,93.9299914,-0.0209,0.0067,457.0159,658.7886
390,R-003_Plot-031,2022-02-14,15m,MARCOPOLO,560,R3,301,0.23842259,56.929695,0.09955323,26.687763,-3.4053397,9.733822,0.23980221,10.043653,0.486579379,0.196904462,59.53292091,0.0024,0.0365,513.7441,673.9016
394,R-003_Plot-031,2022-02-14,30m,MARCOPOLO,560,R3,301,0.23867774,42.282627,0.10477352,26.468803,-1.9561133,9.616738,1.8688577,9.681519,0.253642672,0.072603967,71.37549177,-0.0237,0.024,358.518,603.0889
676,R-004_Plot-048,2022-03-09,30m,BOLOGNA,70,R4,403,0.2985138,47.12718,0.10952312,33.47929,-2.8904622,11.844989,1.8564129,12.96618,0.300320611,0.08687899,71.07125277,-0.014,0.0334,554.9787,958.6588
677,R-004_Plot-048,2022-03-22,50m,BOLOGNA,70,R4,403,0.28860453,53.840008,0.09640229,32.371567,-3.5103378,10.975136,0.69933903,12.073026,0.498676649,0.034444949,93.09272879,-0.0051,0.0108,563.6585,674.6501
387,R-003_Plot-031,2022-05-26,15m,MARCOPOLO,560,R3,301,0.15731855,99.96009,0.22184789,19.635475,-11.073043,13.975702,-6.2618365,12.792814,0.982233409,0.926611615,5.662787822,0.1965,0.1998,1667.3962,1688.6308
404,R-003_Plot-032,2022-02-14,15m,BOLOGNA,70,R3,302,0.27995253,35.26299,0.10249913,30.988758,-1.1534646,10.45374,3.3618486,10.992663,0.083123579,0.014152922,82.97363703,-0.0393,0.0147,288.0358,578.7115
680,R-004_Plot-048,2022-03-09,15m,BOLOGNA,70,R4,403,0.29133776,61.647892,0.1134451,33.073864,-4.5891004,12.357063,-0.07376912,13.675119,0.497265829,0.208954318,57.97935322,0.0121,0.0521,781.4004,1076.6024
681,R-004_Plot-048,2022-01-19,30m,BOLOGNA,70,R4,403,0.36799717,36.27947,0.09081113,40.602505,-1.7210788,12.136279,3.752213,13.990498,0.032994244,0.001552235,95.29543545,-0.0324,0.0063,357.5466,709.4615
408,R-003_Plot-032,2022-02-14,30m,BOLOGNA,70,R3,302,0.27473283,28.977047,0.11053139,30.250898,0.031989302,10.446322,4.791557,10.686175,0.020733431,0.002282156,88.99286988,-0.0571,0.0105,170.4404,607.1813
395,R-003_Plot-031,2022-05-26,30m,MARCOPOLO,560,R3,301,0.12863097,103.754105,0.17435259,15.075744,-8.460784,10.301645,-4.2223306,8.518039,0.96178544,0.924291562,3.898362073,0.1897,0.1952,1154.6603,1184.4527
684,R-004_Plot-048,2022-04-05,50m,BOLOGNA,70,R4,403,0.18429613,86.75261,0.14011025,21.306414,-6.5582895,10.714203,-2.8146584,10.2816925,0.841386872,0.634490321,24.58994293,0.0841,0.1061,960.9851,1013.1989
402,R-003_Plot-032,2022-05-26,15m,BOLOGNA,70,R3,302,0.17585945,99.914154,0.22351098,22.230268,-12.051666,15.335054,-7.176057,14.751286,0.966858758,0.87263474,9.745375657,0.1912,0.1982,1876.1999,1910.493
686,R-004_Plot-048,2022-06-02,50m,BOLOGNA,70,R4,403,0.20760413,52.887283,0.19018275,23.79495,-3.3045611,12.854973,1.3712764,12.076487,0.412129462,0.085790986,79.18348624,-0.0113,0.0301,782.4276,832.2335
687,R-004_Plot-048,2022-04-19,50m,BOLOGNA,70,R4,403,0.14353785,105.718475,0.2007395,17.721481,-10.76921,12.555278,-6.070474,11.142313,0.945742589,0.855187538,9.575020989,0.1976,0.2105,1543.1053,1580.5909
409,R-003_Plot-032,2022-05-26,30m,BOLOGNA,70,R3,302,0.15133752,109.09958,0.1698755,18.485966,-10.70875,11.885671,-6.284319,10.928922,0.972401622,0.929364045,4.425905515,0.2066,0.2096,1475.2915,1501.8174
418,R-003_Plot-033,2022-02-14,15m,HONDIA,35,R3,303,0.28360927,31.121685,0.105176926,31.295977,-0.45997894,10.528703,4.27381,10.991863,0.03914501,0.005633938,85.60752056,-0.0496,0.0128,214.5051,516.7805
690,R-004_Plot-049,2022-03-09,30m,BOLOGNA,560,R4,404,0.17050141,104.69887,0.16337246,20.70347,-10.252018,12.2924385,-6.018469,11.825011,0.962090344,0.846956972,11.96700215,0.1887,0.195,1461.4759,1500.409
422,R-003_Plot-033,2022-02-14,30m,HONDIA,35,R3,303,0.27672184,29.721754,0.11304146,30.516586,-0.031634986,10.684791,4.82819,10.957541,0.017989301,0.001515278,91.5767848,-0.0565,0.0096,192.985,640.3298
423,R-003_Plot-033,2022-05-26,30m,HONDIA,35,R3,303,0.18221962,127.44986,0.14229494,22.230268,-12.160762,10.900055,-8.472692,11.404864,0.9779638,0.948351212,3.027984052,0.2227,0.2256,1544.8038,1571.7678
437,R-003_Plot-034,2022-02-14,30m,HONDIA,140,R3,304,0.26239726,32.787395,0.1100561,28.984364,-0.6447482,10.269089,3.808906,10.448467,0.055723406,0.008250871,85.19316863,-0.0472,0.0148,241.617,630.8726
694,R-004_Plot-049,2022-03-09,15m,BOLOGNA,560,R4,404,0.19076051,108.268326,0.13772744,23.080343,-10.652624,12.20484,-6.6921687,12.4536705,0.92881588,0.812019312,12.5747815,0.1873,0.2026,1482.058,1550.6104
695,R-004_Plot-049,2022-01-19,30m,BOLOGNA,560,R4,404,0.338933,40.353752,0.098754585,37.656662,-2.1838162,12.083384,3.0073273,13.656501,0.098437601,0.006957341,92.93223203,-0.0274,0.0092,442.3327,727.0798
441,R-003_Plot-034,2022-02-14,15m,HONDIA,140,R3,304,0.2724193,34.840828,0.10550922,30.146746,-1.001342,10.385582,3.481123,10.784121,0.099659241,0.019856778,80.07532679,-0.0409,0.0184,280.5024,615.0272
428,R-003_Plot-033,2022-05-26,15m,HONDIA,35,R3,303,0.20454586,111.45213,0.15705973,25.597078,-13.3496475,14.458558,-9.122966,15.292605,0.976639951,0.914129371,6.400575739,0.2397,0.2443,1936.3464,1952.1777
698,R-004_Plot-049,2022-04-05,50m,BOLOGNA,560,R4,404,0.06364814,129.83218,0.18272054,-10.128382,-4.7528076,3.802246,-1.9699457,2.5855527,0.990320629,0.983779492,0.660507025,0.2539,0.2543,651.0373,651.8106
699,R-004_Plot-049,2022-01-19,15m,BOLOGNA,560,R4,404,0.29155755,49.16131,0.092873394,32.560837,-3.0032313,10.701364,1.2206261,11.752372,0.318582426,0.053962156,83.06179143,-0.012,0.013,487.7488,615.0356
700,R-004_Plot-049,2022-06-02,50m,BOLOGNA,560,R4,404,0.21758462,37.317265,0.20116621,24.523487,-0.3340581,13.108313,4.912792,11.987198,0.087492438,0.012137024,86.12791703,-0.0669,0.0265,497.2384,907.312
701,R-004_Plot-049,2022-04-19,50m,BOLOGNA,560,R4,404,0.09542074,125.4243,0.28633064,12.343315,-13.007461,38.744305,-6.9262867,8.692054,0.99973533,0.994555354,0.518134715,0.3816,0.3817,1717.0168,1717.2817
438,R-003_Plot-034,2022-05-26,30m,HONDIA,140,R3,304,0.18539028,130.1987,0.15453023,22.691824,-12.690387,10.874612,-9.071981,11.564819,0.97630069,0.967172067,0.935021672,0.2717,0.275,1588.498,1614.2343
703,R-004_Plot-049,2022-03-22,50m,BOLOGNA,560,R4,404,0.10262763,116.9682,0.14000434,11.445507,-7.9762125,35.67546,-3.7480597,6.0210156,0.996786146,0.953039927,4.388726624,0.1944,0.1951,975.4862,976.3564
442,R-003_Plot-034,2022-05-26,15m,HONDIA,140,R3,304,0.19154125,116.35294,0.14385277,23.934828,-13.270546,13.438541,-9.115525,14.016393,0.983975845,0.956376543,2.804875996,0.2606,0.2634,1845.4499,1863.5185
451,R-003_Plot-035,2022-02-14,30m,MARCOPOLO,70,R3,305,0.2719844,28.271444,0.11819577,29.967098,0.32337913,10.745514,5.259193,10.874829,0.012944535,0.001533757,88.15132049,-0.0628,0.0098,163.2023,586.4814
706,R-001_Plot-005,2022-03-09,30m,MARCOPOLO,560,R1,105,0.18863134,104.478615,0.13045025,22.446323,-9.362818,11.407338,-5.547906,11.485479,0.937577958,0.802247046,14.43409707,0.1396,0.1488,1285.3644,1337.5166
456,R-003_Plot-035,2022-02-14,15m,MARCOPOLO,70,R3,305,0.27382597,30.684406,0.104566395,30.176552,-0.4181459,10.216605,4.1331987,10.534651,0.043851611,0.005766414,86.85016574,-0.0506,0.0125,196.8625,539.5414
452,R-003_Plot-035,2022-05-26,30m,MARCOPOLO,70,R3,305,0.16380276,112.80786,0.13934714,19.809673,-10.52135,11.289178,-6.4409237,10.8654375,0.980578577,0.948258817,3.295988844,0.2178,0.2198,1415.8639,1435.1724
709,R-001_Plot-005,2022-03-09,15m,MARCOPOLO,560,R1,105,0.19208844,113.00056,0.118208826,23.090736,-10.544373,11.458173,-6.8011394,11.843807,0.920762403,0.810887741,11.93300921,0.1907,0.208,1414.2871,1492.858
710,R-001_Plot-005,2022-01-19,30m,MARCOPOLO,560,R1,105,0.33569643,37.918777,0.12600237,37.485146,-1.4445206,13.615335,4.63547,15.022305,0.063050328,0.006144266,90.25498242,-0.0402,0.0115,496.4465,853.8319
466,R-003_Plot-036,2022-02-14,30m,BOLOGNA,280,R3,306,0.24730621,31.90386,0.12343562,27.306139,-0.2558051,10.403419,4.229314,10.248379,0.049015532,0.005386627,89.01036758,-0.054,0.0139,236.5326,623.2576
457,R-003_Plot-035,2022-05-26,15m,MARCOPOLO,70,R3,305,0.18532602,98.087494,0.20221084,22.98655,-11.121304,14.650486,-6.4822106,14.36728,0.965114482,0.851305999,11.79222621,0.1664,0.1732,1726.5082,1757.6997
471,R-003_Plot-036,2022-05-26,15m,BOLOGNA,280,R3,306,0.21745782,77.48155,0.33197737,27.866123,-10.814719,21.686352,-4.5234313,21.019068,0.924331913,0.457333319,50.52282495,0.0986,0.1091,2268.9039,2311.7588
714,R-001_Plot-005,2022-04-19,50m,MARCOPOLO,560,R1,105,0.0954018,116.896194,0.23754996,11.881223,-11.444193,38.422874,-5.7242703,8.228632,1,0.999016939,0.09830611,0.3045,0.3045,1536.1566,1536.1566
715,R-001_Plot-005,2022-03-22,50m,MARCOPOLO,560,R1,105,0.09987708,130.75272,0.20999265,11.5086,-9.7306185,35.689186,-5.000608,6.2105308,1,0.998147308,0.185269208,0.2621,0.2621,1146.2925,1146.2925
