"","Genotype","MeanDecreaseAccuracy","MeanDecreaseGini","date","alt","PC","mtry"
"4278","b.",-0.00226849431382544,2.51697326432438,"2022-06-02","50m",0,4
"4279","u.",-2.32279382124582e-05,1.71645915097537,"2022-06-02","50m",0,4
"4280","v.",-0.00592183056563692,1.89144197289602,"2022-06-02","50m",0,4
"4281","GA",0.00030301326927959,1.98285514918005,"2022-06-02","50m",0,4
"4282","GGA",0.00445915042563514,2.44552245879031,"2022-06-02","50m",0,4
"4283","CSI",0.00892803753122339,2.71226495832856,"2022-06-02","50m",0,4
"4284","NGRDI",0.00128127044867757,1.88077194385466,"2022-06-02","50m",0,4
"4285","NGRDIveg",0.00142881449759764,1.95116128782545,"2022-06-02","50m",0,4
"4286","TGI",0.000685142507430502,2.36673026745781,"2022-06-02","50m",0,4
"4287","TGIveg",0.00232386198940378,2.39049473063669,"2022-06-02","50m",0,4
"4288","PC1",-0.00310989865427643,15.9361468324372,"2022-06-02","50m",2,1
"4289","PC2",0.0145248583525626,16.6973674532771,"2022-06-02","50m",2,1
"4290","Genotype",-0.000390838903958099,0.475326341774546,"2022-05-26","15m",0,4
"4291","Intensity",0.000118034682895364,2.01238504116614,"2022-05-26","15m",0,4
"4292","Hue",0.00654043593918981,1.88740576936687,"2022-05-26","15m",0,4
"4293","Saturation",0.00993692962326261,2.30219576992127,"2022-05-26","15m",0,4
"4294","Lightness",-0.00252319436725312,1.68789678011492,"2022-05-26","15m",0,4
"4295","a.",0.00350497374056971,1.68595915204239,"2022-05-26","15m",0,4
"4296","b.",0.00643540963796079,2.10755128928743,"2022-05-26","15m",0,4
"4297","u.",0.013285901505914,2.11231071830965,"2022-05-26","15m",0,4
"4298","v.",0.00185525547551864,2.22622231989246,"2022-05-26","15m",0,4
"4299","GA",0.0330329018315707,3.76940601761321,"2022-05-26","15m",0,4
"4300","GGA",0.0193553141011036,2.63839600374073,"2022-05-26","15m",0,4
"4301","CSI",0.00971969627379846,2.18321764816939,"2022-05-26","15m",0,4
"4302","NGRDI",0.00117556243378225,1.5661359649023,"2022-05-26","15m",0,4
"4303","NGRDIveg",-0.000163925925295895,1.49543671553342,"2022-05-26","15m",0,4
"4304","TGI",-0.00159928298567617,2.51608645244237,"2022-05-26","15m",0,4
"4305","TGIveg",-0.00515991775338524,1.72355373000863,"2022-05-26","15m",0,4
"4306","PC1",-0.00713974237548844,10.9318595587425,"2022-05-26","15m",3,1
"4307","PC2",-0.0363095753369065,10.4062489293126,"2022-05-26","15m",3,1
"4308","PC3",0.00235673598473437,11.0610438928985,"2022-05-26","15m",3,1
"4309","Genotype",-0.00125398982080871,0.220956482113157,"2022-05-26","50m",0,4
"4310","Intensity",0.0461394025693949,4.26834851157076,"2022-05-26","50m",0,4
"4311","Hue",0.000189358378119989,1.74770353455653,"2022-05-26","50m",0,4
"4312","Saturation",0.0123371673106736,2.67771308747605,"2022-05-26","50m",0,4
"4313","Lightness",0.0246838873725175,3.14357896731315,"2022-05-26","50m",0,4
"4314","a.",-0.00394616918599116,1.19928126384579,"2022-05-26","50m",0,4
"4315","b.",1.60628415272378e-05,1.53893888371948,"2022-05-26","50m",0,4
"4316","u.",-0.00451936597028702,1.21181728392325,"2022-05-26","50m",0,4
"4317","v.",0.00445515949392884,2.14086673588448,"2022-05-26","50m",0,4
"4318","GA",0.0267862462683516,3.52005404492199,"2022-05-26","50m",0,4
"4319","GGA",0.00870506413349294,2.14237241912822,"2022-05-26","50m",0,4
"4320","CSI",0.0107444743122375,2.23627270724405,"2022-05-26","50m",0,4
"4321","NGRDI",-0.000641428470909894,1.57426514679239,"2022-05-26","50m",0,4
"4322","NGRDIveg",0.000402248143153717,1.63713940352221,"2022-05-26","50m",0,4
"4323","TGI",-0.00351405998112654,1.73894973266632,"2022-05-26","50m",0,4
"4324","TGIveg",-0.00302108985184062,1.61140846198885,"2022-05-26","50m",0,4
"4325","PC1",0.0129893929479533,10.7051778928463,"2022-05-26","50m",3,1
"4326","PC2",0.000788730379527598,10.3261320250804,"2022-05-26","50m",3,1
"4327","PC3",0.0478310044418946,11.5427853201695,"2022-05-26","50m",3,1
"4328","Genotype",-0.00212614732274949,0.386489485346902,"2022-05-26","30m",0,4
"4329","Intensity",-0.00555952189365501,2.09753202428322,"2022-05-26","30m",0,4
"4330","Hue",-0.00277295487110368,1.86310171888001,"2022-05-26","30m",0,4
"4331","Saturation",-0.0050737254326341,2.66543400562512,"2022-05-26","30m",0,4
"4332","Lightness",-0.00719826808124796,2.05565415904147,"2022-05-26","30m",0,4
"4333","a.",-0.00817894158644933,1.71956199536055,"2022-05-26","30m",0,4
"4334","b.",-0.00512257408827842,2.14214035514707,"2022-05-26","30m",0,4
"4335","u.",-0.00329179055262949,2.40623651278972,"2022-05-26","30m",0,4
"4336","v.",-0.00658631476710424,1.55788830555703,"2022-05-26","30m",0,4
"4337","GA",0.00169349004392954,3.41756129227295,"2022-05-26","30m",0,4
"4338","GGA",0.002691253493631,2.5626129524758,"2022-05-26","30m",0,4
"4339","CSI",0.00299151133468167,2.75976135171902,"2022-05-26","30m",0,4
"4340","NGRDI",-0.00460794627401135,1.69372720030812,"2022-05-26","30m",0,4
"4341","NGRDIveg",-0.00341463764563609,1.82018054697673,"2022-05-26","30m",0,4
"4342","TGI",-0.00841711957576981,1.70037984320674,"2022-05-26","30m",0,4
"4343","TGIveg",-0.00777195889623607,1.64192872720007,"2022-05-26","30m",0,4
"4344","PC1",-0.0132772383138018,10.9192274847362,"2022-05-26","30m",3,1
"4345","PC2",-0.0383598076682521,10.4601475452616,"2022-05-26","30m",3,1
"4346","PC3",-0.0128533761121919,11.1150535414323,"2022-05-26","30m",3,1
"4347","Genotype",-0.000330569022480787,0.0930125921589999,"2022-05-26","15-30-50m",0,6
"4348","Intensity_15m",-0.00236433624596937,0.757656654439288,"2022-05-26","15-30-50m",0,6
"4349","Hue_15m",0.00113624958718612,0.575981671140136,"2022-05-26","15-30-50m",0,6
"4350","Saturation_15m",0.00153203268008221,0.708680971475096,"2022-05-26","15-30-50m",0,6
"4351","Lightness_15m",-0.00217220070692981,0.606609009752796,"2022-05-26","15-30-50m",0,6
"4352","a._15m",-0.0014547601478329,0.53247219629885,"2022-05-26","15-30-50m",0,6
"4353","b._15m",-0.00060125186560945,0.650027887446469,"2022-05-26","15-30-50m",0,6
"4354","u._15m",0.000219572841159529,0.606505883982125,"2022-05-26","15-30-50m",0,6
"4355","v._15m",0.00193132040645972,0.915757521505542,"2022-05-26","15-30-50m",0,6
"4356","GA_15m",0.00221947970845803,1.04353593747631,"2022-05-26","15-30-50m",0,6
"4357","GGA_15m",0.00217380005357559,0.759117518593092,"2022-05-26","15-30-50m",0,6
"4358","CSI_15m",0.000805711149016102,0.580165261828059,"2022-05-26","15-30-50m",0,6
"4359","NGRDI_15m",-0.00152021642014676,0.471473561787849,"2022-05-26","15-30-50m",0,6
"4360","NGRDIveg_15m",-0.000669037275074427,0.452397409135576,"2022-05-26","15-30-50m",0,6
"4361","TGI_15m",-0.00281431124345211,0.569588981037304,"2022-05-26","15-30-50m",0,6
"4362","TGIveg_15m",-0.0022104887596064,0.534379853304482,"2022-05-26","15-30-50m",0,6
"4363","Intensity_50m",0.0101666302101751,1.58495513581153,"2022-05-26","15-30-50m",0,6
"4364","Hue_50m",-0.000827687357362279,0.609756891817554,"2022-05-26","15-30-50m",0,6
"4365","Saturation_50m",0.000955687257359085,1.06239837097112,"2022-05-26","15-30-50m",0,6
"4366","Lightness_50m",0.00517616215741602,1.13323202632353,"2022-05-26","15-30-50m",0,6
"4367","a._50m",-0.00139619284825941,0.543896638499074,"2022-05-26","15-30-50m",0,6
"4368","b._50m",-0.00113954520024179,0.651156544898018,"2022-05-26","15-30-50m",0,6
"4369","u._50m",-0.000794437658145088,0.534912382847085,"2022-05-26","15-30-50m",0,6
"4370","v._50m",-0.000325236634710319,0.771996804116207,"2022-05-26","15-30-50m",0,6
"4371","GA_50m",-2.82551186343759e-05,1.17376297074115,"2022-05-26","15-30-50m",0,6
"4372","GGA_50m",0.000952877707947367,0.872103038642339,"2022-05-26","15-30-50m",0,6
"4373","CSI_50m",0.00118110019151815,0.724894464475761,"2022-05-26","15-30-50m",0,6
"4374","NGRDI_50m",-0.000948305194977022,0.525392688107537,"2022-05-26","15-30-50m",0,6
"4375","NGRDIveg_50m",-0.000679895970043028,0.549418522825296,"2022-05-26","15-30-50m",0,6
"4376","TGI_50m",-0.00162520717242854,0.598142410725336,"2022-05-26","15-30-50m",0,6
"4377","TGIveg_50m",-0.00205087655378677,0.555975728817077,"2022-05-26","15-30-50m",0,6
"4378","Intensity_30m",0.000900776444917311,0.942666259456307,"2022-05-26","15-30-50m",0,6
"4379","Hue_30m",0.000794367615528607,0.528246119595804,"2022-05-26","15-30-50m",0,6
"4380","Saturation_30m",-0.000798290352578278,0.825606609126086,"2022-05-26","15-30-50m",0,6
"4381","Lightness_30m",3.52548552238992e-06,0.994538410025058,"2022-05-26","15-30-50m",0,6
"4382","a._30m",-0.000360949776058134,0.742369882780766,"2022-05-26","15-30-50m",0,6
"4383","b._30m",-0.00188117451777668,0.589745049077921,"2022-05-26","15-30-50m",0,6
"4384","u._30m",0.000283256959758508,0.712176173686975,"2022-05-26","15-30-50m",0,6
"4385","v._30m",-0.00120362901374511,0.5563729551907,"2022-05-26","15-30-50m",0,6
"4386","GA_30m",-0.00181878140779069,0.958259584704373,"2022-05-26","15-30-50m",0,6
"4387","GGA_30m",0.000629985818275292,0.642081608311039,"2022-05-26","15-30-50m",0,6
"4388","CSI_30m",0.000998153556110212,0.803259838527947,"2022-05-26","15-30-50m",0,6
"4389","NGRDI_30m",-0.00160136616479496,0.517510920316621,"2022-05-26","15-30-50m",0,6
"4390","NGRDIveg_30m",-0.000430554563255802,0.560530006430838,"2022-05-26","15-30-50m",0,6
"4391","TGI_30m",-0.00165342005947269,0.731373887716355,"2022-05-26","15-30-50m",0,6
"4392","TGIveg_30m",-0.00165836198802917,0.655800402167892,"2022-05-26","15-30-50m",0,6
"4393","PC1",-0.011201405452133,5.4681710934813,"2022-05-26","15-30-50m",5,2
"4394","PC2",-0.00343086419170784,5.82723432636866,"2022-05-26","15-30-50m",5,2
"4395","PC3",-0.00137043574072986,6.49553667848282,"2022-05-26","15-30-50m",5,2
"4396","PC4",-0.000353364730384853,6.74123833294313,"2022-05-26","15-30-50m",5,2
"4397","PC5",0.0217331680746155,7.94663861634259,"2022-05-26","15-30-50m",5,2
"4398","Genotype",0.000328761859055977,0.112955396678522,"2022-03-22","50m",0,4
"4399","Intensity",0.101733620424123,4.4016362667478,"2022-03-22","50m",0,4
"4400","Hue",0.0634732206407284,2.54536754736723,"2022-03-22","50m",0,4
"4401","Saturation",0.00169833371994363,0.434511900887195,"2022-03-22","50m",0,4
"4402","Lightness",0.092267030769368,4.15904252126539,"2022-03-22","50m",0,4
"4403","a.",0.0551598409536801,2.18806547928538,"2022-03-22","50m",0,4
"4404","b.",-0.00160340318951774,0.315043168657895,"2022-03-22","50m",0,4
"4405","u.",0.0554593968982514,2.05037141710466,"2022-03-22","50m",0,4
"4406","v.",0.052593511715323,2.02138861798512,"2022-03-22","50m",0,4
"4407","GA",0.0782724747775443,3.48760302434833,"2022-03-22","50m",0,4
"4408","GGA",0.0569947966197889,2.11168622608033,"2022-03-22","50m",0,4
"4409","CSI",0.05386541748671,2.02416784660848,"2022-03-22","50m",0,4
"4410","NGRDI",0.0610705581269436,2.43646922429818,"2022-03-22","50m",0,4
"4411","NGRDIveg",0.0511224940797079,1.90690057327873,"2022-03-22","50m",0,4
"4412","TGI",0.0456844157605382,2.23133841960759,"2022-03-22","50m",0,4
"4413","TGIveg",0.000568566420679423,0.251957131703935,"2022-03-22","50m",0,4
"4414","PC1",0.42620198179806,21.9129560807353,"2022-03-22","50m",2,1
"4415","PC2",0.0419243003157908,10.7668153478361,"2022-03-22","50m",2,1
"4416","Genotype",-0.000748318128380048,0.0733672881802293,"2022-04-19","50m",0,4
"4417","Intensity",0.101165410935813,5.63799274880617,"2022-04-19","50m",0,4
"4418","Hue",0.0221871599109526,1.69689552481459,"2022-04-19","50m",0,4
"4419","Saturation",0.0102022139805499,1.1187628720479,"2022-04-19","50m",0,4
"4420","Lightness",0.069956902846895,3.81616001200602,"2022-04-19","50m",0,4
"4421","a.",0.0110508275118415,1.21491105469102,"2022-04-19","50m",0,4
"4422","b.",0.0123717034461926,1.59195235575995,"2022-04-19","50m",0,4
"4423","u.",0.00515509762940878,0.896974072533397,"2022-04-19","50m",0,4
"4424","v.",0.0638931212243211,3.29304873949164,"2022-04-19","50m",0,4
"4425","GA",0.057613682226786,2.93853443443001,"2022-04-19","50m",0,4
"4426","GGA",0.0369638704535919,2.43298156616265,"2022-04-19","50m",0,4
"4427","CSI",0.0341615399813466,2.1731716439274,"2022-04-19","50m",0,4
"4428","NGRDI",0.0333719502221207,2.36003149760524,"2022-04-19","50m",0,4
"4429","NGRDIveg",0.0277466642052478,1.94847984559309,"2022-04-19","50m",0,4
"4430","TGI",0.00234536036460959,0.767207729212164,"2022-04-19","50m",0,4
"4431","TGIveg",0.00151937706772072,0.712553376643307,"2022-04-19","50m",0,4
"4432","PC1",0.211496956994076,14.2779174402289,"2022-04-19","50m",3,1
"4433","PC2",0.0471191283157474,9.12464130793281,"2022-04-19","50m",3,1
"4434","PC3",0.0486595956795185,9.28082220421962,"2022-04-19","50m",3,1
"4435","Genotype",-0.00125231773300659,0.160232186478663,"2022-04-05","50m",0,4
"4436","Intensity",0.0807673486263066,3.95893184603202,"2022-04-05","50m",0,4
"4437","Hue",0.0508403175444754,2.39627623338743,"2022-04-05","50m",0,4
"4438","Saturation",0.0107940709007195,1.23905637296153,"2022-04-05","50m",0,4
"4439","Lightness",0.0726428312057888,3.6340842170817,"2022-04-05","50m",0,4
"4440","a.",0.0206973975942919,1.42757861512071,"2022-04-05","50m",0,4
"4441","b.",0.0104753201424591,1.02580802234645,"2022-04-05","50m",0,4
"4442","u.",0.0238787382079565,1.5920913555088,"2022-04-05","50m",0,4
"4443","v.",0.0237290036563024,1.56093067962128,"2022-04-05","50m",0,4
"4444","GA",0.0616439513341836,2.80387586181386,"2022-04-05","50m",0,4
"4445","GGA",0.0659796848765271,3.15485064157018,"2022-04-05","50m",0,4
"4446","CSI",0.0501622953800586,2.64293113932644,"2022-04-05","50m",0,4
"4447","NGRDI",0.0546062285100522,2.7178213398713,"2022-04-05","50m",0,4
"4448","NGRDIveg",0.0569138519865069,2.9690556627356,"2022-04-05","50m",0,4
"4449","TGI",0.0140161541408368,0.93089583617843,"2022-04-05","50m",0,4
"4450","TGIveg",-0.000816749714853431,0.469808561394183,"2022-04-05","50m",0,4
"4451","PC1",0.287680068171573,16.5742366312253,"2022-04-05","50m",4,2
"4452","PC2",0.0357125955348402,5.51419947936116,"2022-04-05","50m",4,2
"4453","PC3",0.0630193279991424,7.17114813752402,"2022-04-05","50m",4,2
"4454","PC4",-0.00602970506359826,3.40284432331795,"2022-04-05","50m",4,2
"4455","Genotype",-0.00120066024103176,0.31242745562561,"2022-05-03","50m",0,4
"4456","Intensity",0.0562529558908584,4.32488036563166,"2022-05-03","50m",0,4
"4457","Hue",0.0123417171004091,2.05996973289139,"2022-05-03","50m",0,4
"4458","Saturation",0.00619250920046586,1.9317297798031,"2022-05-03","50m",0,4
"4459","Lightness",0.0584512410241979,4.52130634908273,"2022-05-03","50m",0,4
"4460","a.",0.000745384077566741,1.33056075466862,"2022-05-03","50m",0,4
"4461","b.",0.0213682040834983,2.90145346073674,"2022-05-03","50m",0,4
"4462","u.",0.0021936401842052,1.47312236473257,"2022-05-03","50m",0,4
"4463","v.",0.0342132901326401,3.23503441472387,"2022-05-03","50m",0,4
"4464","GA",0.00502582528410702,0.963508014043764,"2022-05-03","50m",0,4
"4465","GGA",0.003660001397811,1.22643231723101,"2022-05-03","50m",0,4
"4466","CSI",0.00855985125297822,1.6754101735904,"2022-05-03","50m",0,4
"4467","NGRDI",0.00705337763285906,1.86352014980915,"2022-05-03","50m",0,4
"4468","NGRDIveg",0.00528553381946571,1.7754186162387,"2022-05-03","50m",0,4
"4469","TGI",0.00142710168314657,1.36230148248416,"2022-05-03","50m",0,4
"4470","TGIveg",0.00331718410158812,1.45699123537313,"2022-05-03","50m",0,4
"4471","PC1",0.0682403146861738,11.3564429362794,"2022-05-03","50m",3,1
"4472","PC2",0.0628095480465529,10.8353299990413,"2022-05-03","50m",3,1
"4473","PC3",0.0334708660629019,10.208055636109,"2022-05-03","50m",3,1
"4474","Genotype",-0.00211766836620552,0.192407034056789,"2022-02-14","15m",0,4
"4475","Intensity",0.00728509111459576,1.50618714483526,"2022-02-14","15m",0,4
"4476","Hue",0.0142800574216021,1.75619382526956,"2022-02-14","15m",0,4
"4477","Saturation",0.000710316728335305,1.27587804588381,"2022-02-14","15m",0,4
"4478","Lightness",0.00200134189683725,1.30423283531569,"2022-02-14","15m",0,4
"4479","a.",0.00348218521760317,1.12692598569194,"2022-02-14","15m",0,4
"4480","b.",-0.000462409617386396,1.12389486929722,"2022-02-14","15m",0,4
"4481","u.",0.00108342249941321,1.20590036030003,"2022-02-14","15m",0,4
"4482","v.",-0.00128831538172869,0.92857033976988,"2022-02-14","15m",0,4
"4483","GA",0.0461170507399379,3.77028358980581,"2022-02-14","15m",0,4
"4484","GGA",0.0735209418508085,4.86842400455363,"2022-02-14","15m",0,4
"4485","CSI",0.0460849624893512,3.37306989022222,"2022-02-14","15m",0,4
"4486","NGRDI",0.00862043227644014,1.38398476053193,"2022-02-14","15m",0,4
"4487","NGRDIveg",0.0868454420966029,5.34054525741872,"2022-02-14","15m",0,4
"4488","TGI",0.021359721918948,2.11902304238533,"2022-02-14","15m",0,4
"4489","TGIveg",-0.001857861431654,1.21289806228118,"2022-02-14","15m",0,4
"4490","PC1",0.141990322105655,14.1180027479481,"2022-02-14","15m",3,1
"4491","PC2",-0.0207376986094401,8.82069723957679,"2022-02-14","15m",3,1
"4492","PC3",0.0103242321816471,9.55575715533283,"2022-02-14","15m",3,1
"4493","Genotype",-0.00413705322884889,0.327664308709816,"2022-02-14","30m",0,4
"4494","Intensity",0.023669201050068,2.75490759578429,"2022-02-14","30m",0,4
"4495","Hue",0.00798897378765028,1.64327791700287,"2022-02-14","30m",0,4
"4496","Saturation",-0.00247469227195233,0.973658488149692,"2022-02-14","30m",0,4
"4497","Lightness",0.0243694981884302,2.80687977877978,"2022-02-14","30m",0,4
"4498","a.",0.00212514714387779,1.2792815562371,"2022-02-14","30m",0,4
"4499","b.",-0.00146002910058638,0.959793057787682,"2022-02-14","30m",0,4
"4500","u.",-0.000995398859826104,0.811402624846412,"2022-02-14","30m",0,4
"4501","v.",-7.54234937748868e-05,1.10052665887562,"2022-02-14","30m",0,4
"4502","GA",0.0199077343777654,2.02809464252822,"2022-02-14","30m",0,4
"4503","GGA",0.0296049188324576,2.52107155753538,"2022-02-14","30m",0,4
"4504","CSI",0.0238613074129174,2.74241446152184,"2022-02-14","30m",0,4
"4505","NGRDI",-0.00073041079921111,1.08999634687201,"2022-02-14","30m",0,4
"4506","NGRDIveg",0.0850136487145464,5.75882316079352,"2022-02-14","30m",0,4
"4507","TGI",0.0481271676929883,4.4868703723242,"2022-02-14","30m",0,4
"4508","TGIveg",0.00199012294465081,1.42628032939442,"2022-02-14","30m",0,4
"4509","PC1",0.0571156760530568,12.269648933232,"2022-02-14","30m",3,1
"4510","PC2",0.0339201583598347,11.1841941546702,"2022-02-14","30m",3,1
"4511","PC3",-0.0470986574765554,9.28455691209903,"2022-02-14","30m",3,1
"4512","Genotype",-0.000400787659193232,0.110508656364667,"2022-02-14","15-30m",0,5
"4513","Intensity_15m",0.0085024680599758,0.931649809000013,"2022-02-14","15-30m",0,5
"4514","Hue_15m",0.00970110317443136,0.930377519290764,"2022-02-14","15-30m",0,5
"4515","Saturation_15m",-0.00038501630292652,0.318724373109144,"2022-02-14","15-30m",0,5
"4516","Lightness_15m",0.00590787475080819,0.761530557680201,"2022-02-14","15-30m",0,5
"4517","a._15m",0.00276435500945563,0.529107227880452,"2022-02-14","15-30m",0,5
"4518","b._15m",0.000166418209413566,0.402829001006544,"2022-02-14","15-30m",0,5
"4519","u._15m",0.00639839762232951,0.846201276383673,"2022-02-14","15-30m",0,5
"4520","v._15m",0.00582700167995059,0.85401501964339,"2022-02-14","15-30m",0,5
"4521","GA_15m",0.0215083711017226,1.7066053422493,"2022-02-14","15-30m",0,5
"4522","GGA_15m",0.0528440982615598,3.14982570679945,"2022-02-14","15-30m",0,5
"4523","CSI_15m",0.0498977458162754,2.99580708007533,"2022-02-14","15-30m",0,5
"4524","NGRDI_15m",0.00533587388961227,0.882690972542428,"2022-02-14","15-30m",0,5
"4525","NGRDIveg_15m",0.073832076678911,3.89057411056799,"2022-02-14","15-30m",0,5
"4526","TGI_15m",0.00773181323836122,0.830466494174925,"2022-02-14","15-30m",0,5
"4527","TGIveg_15m",-0.000547934710628209,0.39529050191839,"2022-02-14","15-30m",0,5
"4528","Intensity_30m",0.0243641342094439,1.64286049268328,"2022-02-14","15-30m",0,5
"4529","Hue_30m",0.00260871857846316,0.583694246302284,"2022-02-14","15-30m",0,5
"4530","Saturation_30m",-0.00121997422855782,0.225134464593866,"2022-02-14","15-30m",0,5
"4531","Lightness_30m",0.024986466642233,1.67228934000167,"2022-02-14","15-30m",0,5
"4532","a._30m",0.00050504403147592,0.41123400187318,"2022-02-14","15-30m",0,5
"4533","b._30m",-0.00127219038701237,0.305454302853965,"2022-02-14","15-30m",0,5
"4534","u._30m",0.000406139609444563,0.304508859907863,"2022-02-14","15-30m",0,5
"4535","v._30m",0.00106254288796858,0.449189672688691,"2022-02-14","15-30m",0,5
"4536","GA_30m",0.00589530109209676,0.682184898694711,"2022-02-14","15-30m",0,5
"4537","GGA_30m",0.0102672271201451,0.980649361484276,"2022-02-14","15-30m",0,5
"4538","CSI_30m",0.00757572641324964,0.962921903400166,"2022-02-14","15-30m",0,5
"4539","NGRDI_30m",-0.0011076161317183,0.294143945388101,"2022-02-14","15-30m",0,5
"4540","NGRDIveg_30m",0.0325818391532789,2.2350814406384,"2022-02-14","15-30m",0,5
"4541","TGI_30m",0.0290767762749807,2.00862610987164,"2022-02-14","15-30m",0,5
"4542","TGIveg_30m",0.000330331058690192,0.424985215693182,"2022-02-14","15-30m",0,5
"4543","PC1",0.174491089769923,15.643483690751,"2022-02-14","15-30m",4,2
"4544","PC2",-0.00237193594301482,5.90096455987587,"2022-02-14","15-30m",4,2
"4545","PC3",-0.0282361144599782,4.96288555267021,"2022-02-14","15-30m",4,2
"4546","PC4",-0.00626896629368597,6.2329900062263,"2022-02-14","15-30m",4,2
"4547","Genotype",-0.00398713325975709,0.386186623458002,"2022-01-19","30m",0,4
"4548","Intensity",0.0315319671736933,3.68991958914011,"2022-01-19","30m",0,4
"4549","Hue",0.00113855919450347,1.81712030120071,"2022-01-19","30m",0,4
"4550","Saturation",0.00135218717814693,1.71083509850419,"2022-01-19","30m",0,4
"4551","Lightness",0.0206779396532261,3.23018575652995,"2022-01-19","30m",0,4
"4552","a.",0.000329416764006547,1.37179648942635,"2022-01-19","30m",0,4
"4553","b.",-0.00406831643932263,1.30891789395834,"2022-01-19","30m",0,4
"4554","u.",0.0028231966743267,1.62858533252941,"2022-01-19","30m",0,4
"4555","v.",-0.00446900499655144,1.38891850078888,"2022-01-19","30m",0,4
"4556","GA",0.0182300011641266,2.75413314486415,"2022-01-19","30m",0,4
"4557","GGA",0.0173366052231223,2.80346093255534,"2022-01-19","30m",0,4
"4558","CSI",-0.00207538403289177,2.14910299136603,"2022-01-19","30m",0,4
"4559","NGRDI",0.00375583089425195,1.56720010017944,"2022-01-19","30m",0,4
"4560","NGRDIveg",0.00269952377945412,2.08965511663952,"2022-01-19","30m",0,4
"4561","TGI",0.0102791279119917,2.67979987212365,"2022-01-19","30m",0,4
"4562","TGIveg",-0.00449362690457118,1.78540130435503,"2022-01-19","30m",0,4
"4563","PC1",0.00145973494513742,6.19104727406315,"2022-01-19","30m",4,2
"4564","PC2",0.0846878155389951,10.5271114819212,"2022-01-19","30m",4,2
"4565","PC3",0.00522458484131891,6.69997989993282,"2022-01-19","30m",4,2
"4566","PC4",0.0372056769735254,8.92545182027323,"2022-01-19","30m",4,2
"4567","Genotype",-0.00455933989041574,0.509811385986137,"2022-01-19","15m",0,4
"4568","Intensity",0.00601871140641264,2.09007440396387,"2022-01-19","15m",0,4
"4569","Hue",-0.000356260427738756,1.07427828683928,"2022-01-19","15m",0,4
"4570","Saturation",0.00315408163388039,1.90772337038988,"2022-01-19","15m",0,4
"4571","Lightness",0.0041747668241631,1.85729345088138,"2022-01-19","15m",0,4
"4572","a.",-0.000535281867255551,1.09711338520626,"2022-01-19","15m",0,4
"4573","b.",-0.0036815396583121,1.55554933882141,"2022-01-19","15m",0,4
"4574","u.",-0.00200875455383969,1.05947217165865,"2022-01-19","15m",0,4
"4575","v.",-0.00238338858939478,1.75705419454005,"2022-01-19","15m",0,4
"4576","GA",0.0139633370679888,2.02965850697272,"2022-01-19","15m",0,4
"4577","GGA",0.0366801358828726,3.5989401375086,"2022-01-19","15m",0,4
"4578","CSI",0.02776916198095,3.67949779466627,"2022-01-19","15m",0,4
"4579","NGRDI",0.000495483940163574,1.11863634477758,"2022-01-19","15m",0,4
"4580","NGRDIveg",0.0580350100827965,5.25333985145386,"2022-01-19","15m",0,4
"4581","TGI",0.00024011455005263,1.41140286879159,"2022-01-19","15m",0,4
"4582","TGIveg",0.0114557203208317,2.57391641230436,"2022-01-19","15m",0,4
"4583","PC1",-0.00079555429606513,6.63577566901828,"2022-01-19","15m",4,2
"4584","PC2",-0.0147119631898889,6.68373290221638,"2022-01-19","15m",4,2
"4585","PC3",0.0949317455033783,12.5198666492848,"2022-01-19","15m",4,2
"4586","PC4",-0.013020314161243,6.76057716043267,"2022-01-19","15m",4,2
"4587","Genotype",-0.00108800864168511,0.191754407441641,"2022-01-19","15-30m",0,5
"4588","Intensity_30m",0.0202352276455915,2.12516631159691,"2022-01-19","15-30m",0,5
"4589","Hue_30m",0.00669951665981078,1.14739357409095,"2022-01-19","15-30m",0,5
"4590","Saturation_30m",0.00107652696031179,0.683913363280176,"2022-01-19","15-30m",0,5
"4591","Lightness_30m",0.0134070850408622,1.7617075684218,"2022-01-19","15-30m",0,5
"4592","a._30m",0.0021171889823283,0.643219191340669,"2022-01-19","15-30m",0,5
"4593","b._30m",0.00153874458960372,0.834918888834503,"2022-01-19","15-30m",0,5
"4594","u._30m",0.00149905536328137,0.684520783343162,"2022-01-19","15-30m",0,5
"4595","v._30m",0.00122101169642191,0.782202768284853,"2022-01-19","15-30m",0,5
"4596","GA_30m",0.0154652441040212,1.63208790185629,"2022-01-19","15-30m",0,5
"4597","GGA_30m",0.0118861761389626,1.5425083021294,"2022-01-19","15-30m",0,5
"4598","CSI_30m",0.00160863882763264,1.01978881839068,"2022-01-19","15-30m",0,5
"4599","NGRDI_30m",0.00157685725265446,0.617552863157868,"2022-01-19","15-30m",0,5
"4600","NGRDIveg_30m",0.00652709221634918,0.935237269630136,"2022-01-19","15-30m",0,5
"4601","TGI_30m",0.00602791512752813,1.03473111419826,"2022-01-19","15-30m",0,5
"4602","TGIveg_30m",0.00134218284725251,0.803883611840603,"2022-01-19","15-30m",0,5
"4603","Intensity_15m",0.00270496448340101,1.07611693863188,"2022-01-19","15-30m",0,5
"4604","Hue_15m",0.004351042609781,0.764586248751679,"2022-01-19","15-30m",0,5
"4605","Saturation_15m",-0.000253374251307688,0.617261481299057,"2022-01-19","15-30m",0,5
"4606","Lightness_15m",0.00210629887999857,0.865501343289738,"2022-01-19","15-30m",0,5
