"","cp","Accuracy_train","Kappa_train","AccuracySD_train","KappaSD_train","Accuracy_test","AccuracyPValue_test","Kappa_test","PC","date","alt","k","repetitions","CV","split"
"589",0.001,0.341183744,0.174555689,0.094162308,0.117371969,0.416666667,0.410155335,0.254988914,0,"03/02/2022","15-30m",5,10,"cv510","8020split"
"590",0.001,0.314129638,0.138722593,0.093409876,0.117716315,0.5,0.146172159,0.369803063,3,"03/02/2022","15-30m",5,10,"cv510","8020split"
"591",0.001,0.523252525,0.391572302,0.105371615,0.133746542,0.333333333,0.808403993,0.213114754,0,"03/02/2022","30m",5,10,"cv510","8020split"
"592",0.001,0.402,0.240705499,0.099232659,0.123220935,0.25,0.932866946,-0.018867925,4,"03/02/2022","30m",5,10,"cv510","8020split"
"593",0.001,0.451550505,0.310089338,0.107221902,0.130913472,0.583333333,0.06644764,0.487179487,0,"03/02/2022","15m",5,10,"cv510","8020split"
"594",0.001,0.457484848,0.32012119,0.110536239,0.135577025,0.416666667,0.368479286,0.288135593,3,"03/02/2022","15m",5,10,"cv510","8020split"
"595",0.001,0.457656566,0.308897891,0.093245998,0.117430933,0.25,0.932866946,0.136,0,"03/05/2022","50m",5,10,"cv510","8020split"
"596",0.001,0.352464646,0.178745578,0.110245765,0.137131967,0.333333333,0.808403993,0.238095238,3,"03/05/2022","50m",5,10,"cv510","8020split"
"597",0.001,0.327369109,0.158267479,0.090289325,0.113119095,0.5,0.00719965,0.377969762,0,"19/01/2022","15-30m",5,10,"cv510","8020split"
"598",0.001,0.3020258,0.126935886,0.103427449,0.126651116,0.25,0.577844798,0.044247788,4,"19/01/2022","15-30m",5,10,"cv510","8020split"
"599",0.001,0.354090909,0.188057642,0.150127831,0.181111862,0.333333333,0.808403993,0.20661157,0,"19/01/2022","30m",5,10,"cv510","8020split"
"600",0.001,0.281464646,0.102017813,0.10068074,0.127703391,0.333333333,0.808403993,0.20661157,4,"19/01/2022","30m",5,10,"cv510","8020split"
"601",0.001,0.385888889,0.237885549,0.115661963,0.141504573,0.416666667,0.157643676,0.256637168,0,"19/01/2022","15m",5,10,"cv510","8020split"
"602",0.001,0.355944444,0.19450097,0.142548178,0.179378358,0.5,0.054402232,0.357142857,4,"19/01/2022","15m",5,10,"cv510","8020split"
"603",0.001,0.678253133,0.597434513,0.095283783,0.118755083,0.583333333,0.002719681,0.492600423,0,"09/03/2022","15-30m",5,10,"cv510","8020split"
"604",0.001,0.736619736,0.670547067,0.098243858,0.122234437,0.541666667,0.008934271,0.433476395,3,"09/03/2022","15-30m",5,10,"cv510","8020split"
"605",0.001,0.527924242,0.40627719,0.082685479,0.098909799,0.416666667,0.368479286,0.305785124,0,"09/03/2022","15m",5,10,"cv510","8020split"
"606",0.001,0.518378788,0.391664429,0.079929928,0.097479106,0.666666667,0.018758432,0.571428571,2,"09/03/2022","15m",5,10,"cv510","8020split"
"607",0.001,0.556720058,0.43908536,0.095089818,0.1165104,0.583333333,0.014252782,0.449541284,0,"09/03/2022","30m",5,10,"cv510","8020split"
"608",0.001,0.581681818,0.470691104,0.070364766,0.081674999,0.666666667,0.00278151,0.575221239,2,"09/03/2022","30m",5,10,"cv510","8020split"
"609",0.001,0.293929293,0.108396272,0.108977399,0.132420411,0,1,-0.180327869,0,"02/06/2022","50m",5,10,"cv510","8020split"
"610",0.001,0.218818182,0.017203385,0.101118928,0.12146967,0.25,0.818877354,0.107438017,2,"02/06/2022","50m",5,10,"cv510","8020split"
"611",0.001,0.522070707,0.401358426,0.079937201,0.100036915,0.666666667,0.00278151,0.567567568,0,"22/03/2022","50m",5,10,"cv510","8020split"
"612",0.001,0.566242424,0.454719879,0.046977217,0.057444362,0.583333333,0.014252782,0.459459459,2,"22/03/2022","50m",5,10,"cv510","8020split"
"613",0.001,0.535833333,0.421475966,0.105606638,0.127726444,0.5,0.054402232,0.373913043,0,"19/04/2022","50m",5,10,"cv510","8020split"
"614",0.001,0.404444444,0.251735902,0.112059445,0.136164178,0.5,0.054402232,0.362831858,3,"19/04/2022","50m",5,10,"cv510","8020split"
"615",0.001,0.824510101,0.777292431,0.066799812,0.082853986,0.416666667,0.608374247,0.269565217,0,"05/04/2022","50m",5,10,"cv510","8020split"
"616",0.001,0.807505051,0.755830076,0.081424274,0.100334566,0.5,0.379768823,0.362831858,3,"05/04/2022","50m",5,10,"cv510","8020split"
"617",0.001,0.257627364,0.070875748,0.067982615,0.084679606,0.25,0.704577294,0.090739008,0,"26/05/2022","15-30-50m",5,10,"cv510","8020split"
"618",0.001,0.294889978,0.11568842,0.091009298,0.113600192,0.277777778,0.562939325,0.088607595,3,"26/05/2022","15-30-50m",5,10,"cv510","8020split"
"619",0.001,0.297426407,0.116705889,0.1040806,0.118637324,0.166666667,0.946048574,0.0625,0,"26/05/2022","50m",5,10,"cv510","8020split"
"620",0.001,0.186559885,-0.02679685,0.118933432,0.149460658,0.333333333,0.606925322,0.172413793,3,"26/05/2022","50m",5,10,"cv510","8020split"
"621",0.001,0.256979798,0.064884465,0.120668809,0.149642162,0.25,0.818877354,0.12195122,0,"26/05/2022","15m",5,10,"cv510","8020split"
"622",0.001,0.190434343,-0.018310321,0.110245802,0.140950522,0.166666667,0.946048574,0.016393443,3,"26/05/2022","15m",5,10,"cv510","8020split"
"623",0.001,0.220808081,0.026274374,0.12008836,0.152251765,0.166666667,0.946048574,-0.142857143,0,"26/05/2022","30m",5,10,"cv510","8020split"
"624",0.001,0.245282828,0.047007051,0.089708663,0.115938245,0.25,0.818877354,0.060869565,3,"26/05/2022","30m",5,10,"cv510","8020split"
"625",0.001,0.425577277,0.278965552,0.085754445,0.107768253,0.625,0.000709078,0.52,0,"14/02/2022","15-30m",5,10,"cv510","8020split"
"626",0.001,0.421916458,0.275577455,0.099065496,0.122792945,0.583333333,0.002719681,0.464285714,4,"14/02/2022","15-30m",5,10,"cv510","8020split"
"627",0.001,0.59319697,0.489285411,0.142588883,0.175907322,0.583333333,0.014252782,0.482758621,0,"14/02/2022","15m",5,10,"cv510","8020split"
"628",0.001,0.365651515,0.204620926,0.115252627,0.14476922,0.583333333,0.014252782,0.482758621,3,"14/02/2022","15m",5,10,"cv510","8020split"
"629",0.001,0.431378788,0.291189653,0.112207522,0.140887711,0.5,0.177722456,0.327102804,0,"14/02/2022","30m",5,10,"cv510","8020split"
"630",0.001,0.339212121,0.182246787,0.133525829,0.160342997,0.166666667,0.946048574,-0.090909091,3,"14/02/2022","30m",5,10,"cv510","8020split"
"631",0.001,0.367570593,0.209165607,0.086681695,0.10682757,0.416666667,0.054664922,0.272727273,0,"03/02/2022","15-30m",5,10,"cv510","8020split"
"632",0.001,0.331695071,0.164533125,0.092543985,0.115858697,0.416666667,0.054664922,0.267973856,3,"03/02/2022","15-30m",5,10,"cv510","8020split"
"633",0.001,0.474388889,0.340044322,0.11659973,0.137512296,0.25,0.609324992,0.084745763,0,"03/02/2022","30m",5,10,"cv510","8020split"
"634",0.001,0.394714286,0.245200263,0.106636139,0.137355477,0.25,0.609324992,0.035714286,4,"03/02/2022","30m",5,10,"cv510","8020split"
"635",0.001,0.575378788,0.464425968,0.118662252,0.14405482,0.416666667,0.368479286,0.25,0,"03/02/2022","15m",5,10,"cv510","8020split"
"636",0.001,0.469106061,0.334887965,0.155444343,0.188940488,0.583333333,0.06644764,0.428571429,3,"03/02/2022","15m",5,10,"cv510","8020split"
"637",0.001,0.408368687,0.246161798,0.124168713,0.159052573,0.333333333,0.606925322,0.186440678,0,"03/05/2022","50m",5,10,"cv510","8020split"
"638",0.001,0.311580808,0.134178359,0.12483887,0.152192597,0.333333333,0.606925322,0.213114754,3,"03/05/2022","50m",5,10,"cv510","8020split"
"639",0.001,0.308792963,0.133041974,0.080912367,0.098394652,0.291666667,0.73681787,0.13559322,0,"19/01/2022","15-30m",5,10,"cv510","8020split"
"640",0.001,0.351167527,0.188638882,0.09237738,0.117070291,0.458333333,0.140060596,0.306666667,4,"19/01/2022","15-30m",5,10,"cv510","8020split"
"641",0.001,0.373237374,0.209459234,0.119503984,0.143352742,0.333333333,0.808403993,0.03030303,0,"19/01/2022","30m",5,10,"cv510","8020split"
"642",0.001,0.430636364,0.281517822,0.162947128,0.206266894,0,1,-0.190082645,4,"19/01/2022","30m",5,10,"cv510","8020split"
"643",0.001,0.492070707,0.344617734,0.124710309,0.158599149,0.416666667,0.368479286,0.305785124,0,"19/01/2022","15m",5,10,"cv510","8020split"
"644",0.001,0.379742424,0.213062821,0.128238998,0.158182182,0.333333333,0.606925322,0.213114754,4,"19/01/2022","15m",5,10,"cv510","8020split"
"645",0.001,0.709935673,0.636310424,0.105915426,0.132446262,0.583333333,0.000523093,0.473684211,0,"09/03/2022","15-30m",5,10,"cv510","8020split"
"646",0.001,0.728005848,0.660159967,0.098373265,0.122785336,0.625,0.000111652,0.524229075,3,"09/03/2022","15-30m",5,10,"cv510","8020split"
"647",0.001,0.591560606,0.479769698,0.083354477,0.101555431,0.416666667,0.368479286,0.31147541,0,"09/03/2022","15m",5,10,"cv510","8020split"
"648",0.001,0.581686869,0.467486982,0.099805983,0.121430299,0.416666667,0.368479286,0.322580645,2,"09/03/2022","15m",5,10,"cv510","8020split"
"649",0.001,0.525909091,0.390195038,0.099410233,0.124291379,0.25,0.818877354,0.114754098,0,"09/03/2022","30m",5,10,"cv510","8020split"
"650",0.001,0.559484848,0.435007403,0.0999634,0.122879244,0.583333333,0.06644764,0.454545455,2,"09/03/2022","30m",5,10,"cv510","8020split"
"651",0.001,0.234813853,0.035315679,0.099903536,0.128162572,0,1,-0.090909091,0,"02/06/2022","50m",5,10,"cv510","8020split"
"652",0.001,0.28730303,0.104174304,0.124878781,0.150131408,0.083333333,0.968323648,-0.073170732,2,"02/06/2022","50m",5,10,"cv510","8020split"
"653",0.001,0.591484848,0.485099019,0.056163375,0.066506179,0.583333333,0.06644764,0.473684211,0,"22/03/2022","50m",5,10,"cv510","8020split"
"654",0.001,0.600075758,0.494694694,0.060933037,0.068838596,0.5,0.177722456,0.379310345,3,"22/03/2022","50m",5,10,"cv510","8020split"
"655",0.001,0.550247475,0.435276003,0.151703093,0.187569722,0.75,0.000391662,0.686956522,0,"19/04/2022","50m",5,10,"cv510","8020split"
"656",0.001,0.414484848,0.26514013,0.113559982,0.135396345,0.333333333,0.351221383,0.193277311,3,"19/04/2022","50m",5,10,"cv510","8020split"
"657",0.001,0.634348485,0.539847466,0.12662852,0.157800002,0.583333333,0.014252782,0.473684211,0,"05/04/2022","50m",5,10,"cv510","8020split"
"658",0.001,0.741934343,0.673692587,0.115207913,0.143156508,0.75,0.000391662,0.689655172,4,"05/04/2022","50m",5,10,"cv510","8020split"
"659",0.001,0.232314991,0.035543031,0.073820507,0.091076248,0.194444444,0.990821572,0.025210084,0,"26/05/2022","15-30-50m",5,10,"cv510","8020split"
"660",0.001,0.252016597,0.061739489,0.072485181,0.091419723,0.333333333,0.694114022,0.160349854,3,"26/05/2022","15-30-50m",5,10,"cv510","8020split"
"661",0.001,0.252535354,0.061866596,0.122180486,0.139592737,0.416666667,0.608374247,0.243243243,0,"26/05/2022","50m",5,10,"cv510","8020split"
"662",0.001,0.194883838,-0.002363382,0.0846348,0.096811552,0.333333333,0.808403993,0.157894737,3,"26/05/2022","50m",5,10,"cv510","8020split"
"663",0.001,0.316196248,0.134479051,0.144485096,0.172214086,0.166666667,0.946048574,0.069767442,0,"26/05/2022","15m",5,10,"cv510","8020split"
"664",0.001,0.247045455,0.047115319,0.109689459,0.132827247,0.083333333,0.992292653,-0.178571429,3,"26/05/2022","15m",5,10,"cv510","8020split"
"665",0.001,0.192277778,-0.008489191,0.091196123,0.112143729,0.083333333,0.968323648,-0.137931034,0,"26/05/2022","30m",5,10,"cv510","8020split"
"666",0.001,0.259,0.07720729,0.108279625,0.132821688,0.083333333,0.968323648,-0.128205128,3,"26/05/2022","30m",5,10,"cv510","8020split"
"667",0.001,0.470799499,0.336872547,0.090469156,0.111717128,0.375,0.405533926,0.208791209,0,"14/02/2022","15-30m",5,10,"cv510","8020split"
"668",0.001,0.465518306,0.330843602,0.104336839,0.129401078,0.458333333,0.140060596,0.298876404,3,"14/02/2022","15-30m",5,10,"cv510","8020split"
"669",0.001,0.49640404,0.371302471,0.118041967,0.140367838,0.5,0.177722456,0.379310345,0,"14/02/2022","15m",5,10,"cv510","8020split"
"670",0.001,0.447651515,0.302558564,0.145815396,0.180284784,0.5,0.177722456,0.4,3,"14/02/2022","15m",5,10,"cv510","8020split"
"671",0.001,0.388984848,0.238451561,0.089000658,0.105929441,0.5,0.177722456,0.351351351,0,"14/02/2022","30m",5,10,"cv510","8020split"
"672",0.001,0.356156566,0.196958379,0.126131068,0.156410295,0.166666667,0.946048574,0.069767442,3,"14/02/2022","30m",5,10,"cv510","8020split"
"673",0.001,0.359590987,0.19695748,0.086372739,0.1059493,0.333333333,0.233795831,0.150442478,0,"03/02/2022","15-30m",5,10,"cv510","8020split"
"674",0.001,0.320786132,0.15039004,0.09369905,0.11615184,0.291666667,0.392587662,0.111111111,3,"03/02/2022","15-30m",5,10,"cv510","8020split"
"675",0.001,0.502146465,0.364341269,0.078565089,0.098021953,0.166666667,0.946048574,-0.025641026,0,"03/02/2022","30m",5,10,"cv510","8020split"
"676",0.001,0.447737374,0.300996683,0.1092799,0.130488437,0.166666667,0.946048574,-0.025641026,5,"03/02/2022","30m",5,10,"cv510","8020split"
"677",0.001,0.631060606,0.529466332,0.133602979,0.168291867,0.25,0.932866946,0.092436975,0,"03/02/2022","15m",5,10,"cv510","8020split"
"678",0.001,0.60080303,0.49054465,0.135239288,0.171004445,0.25,0.932866946,0.092436975,3,"03/02/2022","15m",5,10,"cv510","8020split"
"679",0.001,0.406217893,0.24559453,0.122108338,0.149407703,0.333333333,0.808403993,0.058823529,0,"03/05/2022","50m",5,10,"cv510","8020split"
"680",0.001,0.276212843,0.083323699,0.104399773,0.137523588,0.5,0.379768823,0.345454545,3,"03/05/2022","50m",5,10,"cv510","8020split"
"681",0.001,0.264121922,0.079397191,0.088991187,0.112341273,0.333333333,0.576195352,0.194968553,0,"19/01/2022","15-30m",5,10,"cv510","8020split"
"682",0.001,0.328509116,0.159960561,0.088267659,0.110135095,0.416666667,0.25383488,0.280513919,4,"19/01/2022","15-30m",5,10,"cv510","8020split"
"683",0.001,0.346358586,0.16395999,0.106250751,0.139775221,0.333333333,0.927001953,0.010309278,0,"19/01/2022","30m",5,10,"cv510","8020split"
"684",0.001,0.48019697,0.331193636,0.090782613,0.111838555,0,1,-0.006993007,4,"19/01/2022","30m",5,10,"cv510","8020split"
"685",0.001,0.365777778,0.203929762,0.110059422,0.139438072,0.25,0.818877354,0.1,0,"19/01/2022","15m",5,10,"cv510","8020split"
"686",0.001,0.464444444,0.328778328,0.092799467,0.116641368,0.416666667,0.368479286,0.25,4,"19/01/2022","15m",5,10,"cv510","8020split"
"687",0.001,0.658185084,0.571919283,0.092165021,0.114715595,0.625,0.011328464,0.516778523,0,"09/03/2022","15-30m",5,10,"cv510","8020split"
"688",0.001,0.727300676,0.65769063,0.083551618,0.104464589,0.583333333,0.030727145,0.470198675,3,"09/03/2022","15-30m",5,10,"cv510","8020split"
"689",0.001,0.610494949,0.506143092,0.072873594,0.087718678,0.333333333,0.606925322,0.2,0,"09/03/2022","15m",5,10,"cv510","8020split"
"690",0.001,0.620318182,0.517010952,0.061091712,0.070914166,0.416666667,0.368479286,0.317073171,2,"09/03/2022","15m",5,10,"cv510","8020split"
"691",0.001,0.587636364,0.46707053,0.070289002,0.090207494,0.416666667,0.806152344,0.363636364,0,"09/03/2022","30m",5,10,"cv510","8020split"
"692",0.001,0.625959596,0.518989289,0.060310642,0.07418922,0.416666667,0.806152344,0.363636364,2,"09/03/2022","30m",5,10,"cv510","8020split"
"693",0.001,0.279944444,0.091081237,0.093562205,0.115214299,0.166666667,0.84161824,-0.071428571,0,"02/06/2022","50m",5,10,"cv510","8020split"
"694",0.001,0.267676768,0.076503271,0.113118348,0.135390733,0.083333333,0.968323648,-0.090909091,2,"02/06/2022","50m",5,10,"cv510","8020split"
"695",0.001,0.587161616,0.47347376,0.079110561,0.100040398,0.416666667,0.368479286,0.263157895,0,"22/03/2022","50m",5,10,"cv510","8020split"
"696",0.001,0.612720058,0.507559191,0.053213244,0.062050137,0.416666667,0.368479286,0.263157895,2,"22/03/2022","50m",5,10,"cv510","8020split"
"697",0.001,0.688111111,0.610421119,0.09263479,0.113346904,0.583333333,0.014252782,0.473684211,0,"19/04/2022","50m",5,10,"cv510","8020split"
"698",0.001,0.469055556,0.335883667,0.087037859,0.108319362,0.416666667,0.157643676,0.263157895,3,"19/04/2022","50m",5,10,"cv510","8020split"
"699",0.001,0.788555556,0.733952217,0.060423466,0.075649167,0.75,0.000391662,0.689655172,0,"05/04/2022","50m",5,10,"cv510","8020split"
"700",0.001,0.809388889,0.760239914,0.046467186,0.058378106,0.75,0.000391662,0.692307692,4,"05/04/2022","50m",5,10,"cv510","8020split"
"701",0.001,0.237825362,0.045762024,0.074775183,0.092657,0.222222222,0.822946169,0.044549763,0,"26/05/2022","15-30-50m",5,10,"cv510","8020split"
"702",0.001,0.237315271,0.044022119,0.072436708,0.090889466,0.277777778,0.562939325,0.081452404,3,"26/05/2022","15-30-50m",5,10,"cv510","8020split"
"703",0.001,0.31210101,0.13531623,0.13030955,0.156531508,0.5,0.177722456,0.379310345,0,"26/05/2022","50m",5,10,"cv510","8020split"
"704",0.001,0.252186869,0.061061324,0.110517692,0.142687252,0.166666667,0.946048574,-0.034482759,3,"26/05/2022","50m",5,10,"cv510","8020split"
"705",0.001,0.255782828,0.046206011,0.119041172,0.145696456,0.25,0.980712891,0.114754098,0,"26/05/2022","15m",5,10,"cv510","8020split"
"706",0.001,0.27979798,0.089537437,0.109992826,0.132118362,0.083333333,0.999755859,-0.128205128,3,"26/05/2022","15m",5,10,"cv510","8020split"
"707",0.001,0.185914141,-0.039670817,0.133554795,0.163374351,0.25,0.980712891,0.149606299,0,"26/05/2022","30m",5,10,"cv510","8020split"
"708",0.001,0.220111111,-8.11e-05,0.109193286,0.141010685,0.25,0.980712891,0.169230769,3,"26/05/2022","30m",5,10,"cv510","8020split"
"709",0.001,0.439496241,0.295218128,0.106907395,0.133396132,0.416666667,0.13187863,0.291139241,0,"14/02/2022","15-30m",5,10,"cv510","8020split"
"710",0.001,0.433757728,0.290416854,0.115778362,0.146649871,0.666666667,0.000157148,0.584415584,4,"14/02/2022","15-30m",5,10,"cv510","8020split"
"711",0.001,0.751580808,0.687181604,0.122725712,0.153149799,0.333333333,0.606925322,0.172413793,0,"14/02/2022","15m",5,10,"cv510","8020split"
"712",0.001,0.501242424,0.371129521,0.137580765,0.172413897,0.25,0.818877354,0.107438017,3,"14/02/2022","15m",5,10,"cv510","8020split"
"713",0.001,0.522939394,0.397871153,0.10457161,0.125945951,0.333333333,0.351221383,0.172413793,0,"14/02/2022","30m",5,10,"cv510","8020split"
"714",0.001,0.393893939,0.241406148,0.119339368,0.15111517,0.5,0.054402232,0.379310345,3,"14/02/2022","30m",5,10,"cv510","8020split"
"715",0.001,0.384464495,0.226800519,0.099538861,0.122589978,0.375,0.405533926,0.183673469,0,"03/02/2022","15-30m",5,10,"cv510","8020split"
"716",0.001,0.335421937,0.163863926,0.122637124,0.152449991,0.458333333,0.140060596,0.302013423,3,"03/02/2022","15-30m",5,10,"cv510","8020split"
"717",0.001,0.412535354,0.25042334,0.104077958,0.1385038,0.25,0.932866946,0.142857143,0,"03/02/2022","30m",5,10,"cv510","8020split"
"718",0.001,0.36489899,0.187480519,0.12148069,0.143950195,0,1,-0.035971223,4,"03/02/2022","30m",5,10,"cv510","8020split"
"719",0.001,0.510282828,0.387913724,0.116882305,0.138497733,0.333333333,0.606925322,0.225806452,0,"03/02/2022","15m",5,10,"cv510","8020split"
"720",0.001,0.465939394,0.323395999,0.114818488,0.143377992,0.5,0.177722456,0.379310345,3,"03/02/2022","15m",5,10,"cv510","8020split"
"721",0.001,0.436030303,0.295758236,0.115216295,0.138838842,0.333333333,0.351221383,0.186440678,0,"03/05/2022","50m",5,10,"cv510","8020split"
"722",0.001,0.303030303,0.126134547,0.133505291,0.162675404,0.416666667,0.157643676,0.269565217,3,"03/05/2022","50m",5,10,"cv510","8020split"
"723",0.001,0.300130326,0.121980864,0.076075026,0.09422422,0.375,0.121318284,0.234042553,0,"19/01/2022","15-30m",5,10,"cv510","8020split"
"724",0.001,0.306177748,0.132251512,0.117897736,0.147710033,0.583333333,0.000523093,0.473684211,4,"19/01/2022","15-30m",5,10,"cv510","8020split"
"725",0.001,0.36620202,0.195865709,0.119800403,0.148669432,0.333333333,0.808403993,0.25,0,"19/01/2022","30m",5,10,"cv510","8020split"
"726",0.001,0.312676768,0.135224055,0.114386436,0.140027518,0.5,0.379768823,0.384615385,4,"19/01/2022","30m",5,10,"cv510","8020split"
"727",0.001,0.426722222,0.283244329,0.125407989,0.156487539,0.5,0.054402232,0.357142857,0,"19/01/2022","15m",5,10,"cv510","8020split"
"728",0.001,0.423888889,0.280658968,0.100867052,0.127533852,0.5,0.054402232,0.357142857,3,"19/01/2022","15m",5,10,"cv510","8020split"
"729",0.001,0.706251462,0.632822933,0.079415758,0.098609244,0.583333333,0.010340674,0.481641469,0,"09/03/2022","15-30m",5,10,"cv510","8020split"
