"","contrast","estimate","SE","df","t.ratio","p.value"
"257","(03/02/2022_15m_PC_trainonly_nosplit) - (09/03/2022_15-30m_PC_trainonly_nosplit)",-0.1126465144,0.0223765775818525,507,-5.03412615213136,0.00216452584230654
"258","(03/02/2022_15m_PC_trainonly_nosplit) - (09/03/2022_15-30m_var_cv1010_8020split)",-0.1057597403,0.0223765775818524,507,-4.72635906510439,0.00960759678210103
"259","(03/02/2022_15m_PC_trainonly_nosplit) - (09/03/2022_15-30m_var_cv510_8020split)",-0.1310076178,0.0223765775818525,507,-5.85467627123854,2.78462006156713e-05
"260","(03/02/2022_15m_PC_trainonly_nosplit) - (09/03/2022_15-30m_var_cv520_8020split)",-0.115540945499999,0.0223765775818524,507,-5.16347708121835,0.00113016031672163
"261","(03/02/2022_15m_PC_trainonly_nosplit) - (09/03/2022_15-30m_var_trainonly_nosplit)",-0.1200238371,0.0223765775818525,507,-5.36381565326326,0.00040202470167053
"262","(03/02/2022_15m_PC_trainonly_nosplit) - (09/03/2022_15m_PC_cv1010_8020split)",-0.0262351851555545,0.0229897480306825,507,-1.14116888625924,1
"263","(03/02/2022_15m_PC_trainonly_nosplit) - (09/03/2022_15m_PC_cv510_8020split)",-0.0291027416999995,0.0223765775818524,507,-1.30058949334603,1
"264","(03/02/2022_15m_PC_trainonly_nosplit) - (09/03/2022_15m_PC_cv520_8020split)",-0.0115060685999993,0.0229897480306821,507,-0.500486938118822,1
"265","(03/02/2022_15m_PC_trainonly_nosplit) - (09/03/2022_15m_PC_trainonly_nosplit)",-0.212482142999999,0.0223765775818525,507,-9.49573911482888,2.78270302822973e-16
"266","(03/02/2022_15m_PC_trainonly_nosplit) - (09/03/2022_15m_var_cv1010_8020split)",-0.020446031699999,0.0223765775818524,507,-0.913724702770497,1
"267","(03/02/2022_15m_PC_trainonly_nosplit) - (09/03/2022_15m_var_cv510_8020split)",-0.0180559321555555,0.0229897480306821,507,-0.785390606780818,1
"268","(03/02/2022_15m_PC_trainonly_nosplit) - (09/03/2022_15m_var_cv520_8020split)",-0.0142093432999996,0.0223765775818524,507,-0.635009676883003,1
"269","(03/02/2022_15m_PC_trainonly_nosplit) - (09/03/2022_15m_var_trainonly_nosplit)",-0.1871317461,0.0223765775818525,507,-8.36284035909785,1.9295176214396e-12
"270","(03/02/2022_15m_PC_trainonly_nosplit) - (09/03/2022_30m_PC_cv1010_8020split)",-0.0568277777111107,0.022989748030682,507,-2.47187475196633,1
"271","(03/02/2022_15m_PC_trainonly_nosplit) - (09/03/2022_30m_PC_cv510_8020split)",-0.0327764788999995,0.0223765775818525,507,-1.46476728981922,1
"272","(03/02/2022_15m_PC_trainonly_nosplit) - (09/03/2022_30m_PC_cv520_8020split)",-0.0503683420444445,0.0229897480306822,507,-2.19090448391269,1
"273","(03/02/2022_15m_PC_trainonly_nosplit) - (09/03/2022_30m_PC_trainonly_nosplit)",-0.2400170633,0.0223765775818525,507,-10.7262633180623,8.06999472049057e-21
"274","(03/02/2022_15m_PC_trainonly_nosplit) - (09/03/2022_30m_var_cv1010_8020split)",-0.0213780421555547,0.0229897480306821,507,-0.929894582882055,1
"275","(03/02/2022_15m_PC_trainonly_nosplit) - (09/03/2022_30m_var_cv510_8020split)",-0.00764772337777738,0.0229897480306821,507,-0.332657990316846,1
"276","(03/02/2022_15m_PC_trainonly_nosplit) - (09/03/2022_30m_var_cv520_8020split)",-0.0189303911555551,0.0229897480306822,507,-0.823427517791431,1
"277","(03/02/2022_15m_PC_trainonly_nosplit) - (09/03/2022_30m_var_trainonly_nosplit)",-0.189466666699999,0.0223765775818524,507,-8.46718699528286,8.83602183258719e-13
"278","(03/02/2022_15m_PC_trainonly_nosplit) - (14/02/2022_15-30m_PC_cv1010_8020split)",0.0385573234000009,0.0387573692712753,507,0.994838507488105,1
"279","(03/02/2022_15m_PC_trainonly_nosplit) - (14/02/2022_15-30m_var_cv1010_8020split)",0.00427521640000104,0.0387573692712753,507,0.110307187520325,1
"280","(03/02/2022_15m_PC_trainonly_nosplit) - (14/02/2022_15-30m_var_cv510_8020split)",0.0260079144000014,0.0524777260704166,507,0.495599111232506,1
"281","(03/02/2022_15m_PC_trainonly_nosplit) - (14/02/2022_15-30m_var_cv520_8020split)",0.0220339104000002,0.0524777260704161,507,0.419871668418605,1
"282","(03/02/2022_15m_PC_trainonly_nosplit) - (14/02/2022_15-30m_var_trainonly_nosplit)",0.0279787103000005,0.0223765775818525,507,1.25035699483783,1
"283","(03/02/2022_15m_PC_trainonly_nosplit) - (14/02/2022_15m_PC_cv1010_8020split)",0.0082436507333359,0.0329374303682917,507,0.250282145302747,1
"284","(03/02/2022_15m_PC_trainonly_nosplit) - (14/02/2022_15m_PC_cv510_8020split)",0.0274014791500003,0.0296014297371624,507,0.92568093478268,1
"285","(03/02/2022_15m_PC_trainonly_nosplit) - (14/02/2022_15m_PC_cv520_8020split)",0.0366350654000012,0.0524777260704164,507,0.698106952097028,1
"286","(03/02/2022_15m_PC_trainonly_nosplit) - (14/02/2022_15m_PC_trainonly_nosplit)",-0.0427257937999996,0.0223765775818524,507,-1.90939805891722,1
"287","(03/02/2022_15m_PC_trainonly_nosplit) - (14/02/2022_15m_var_cv1010_8020split)",-0.0312055554999995,0.0223765775818524,507,-1.3945633726092,1
"288","(03/02/2022_15m_PC_trainonly_nosplit) - (14/02/2022_15m_var_cv510_8020split)",-0.0705290764888888,0.0229897480306822,507,-3.0678490427455,1
"289","(03/02/2022_15m_PC_trainonly_nosplit) - (14/02/2022_15m_var_cv520_8020split)",-0.0199873094888883,0.0229897480306822,507,-0.869400980916064,1
"290","(03/02/2022_15m_PC_trainonly_nosplit) - (14/02/2022_15m_var_trainonly_nosplit)",-0.107525396599999,0.0223765775818524,507,-4.80526551509839,0.0066060617208009
"291","(03/02/2022_15m_PC_trainonly_nosplit) - (14/02/2022_30m_var_cv1010_8020split)",-0.028696825099999,0.0258382461808502,507,-1.11063362811627,1
"292","(03/02/2022_15m_PC_trainonly_nosplit) - (14/02/2022_30m_var_cv510_8020split)",0.0066089707333336,0.0329374303682922,507,0.200652287061708,1
"293","(03/02/2022_15m_PC_trainonly_nosplit) - (14/02/2022_30m_var_cv520_8020split)",0.0164040044000004,0.0296014297371623,507,0.554162570715509,1
"294","(03/02/2022_15m_PC_trainonly_nosplit) - (14/02/2022_30m_var_trainonly_nosplit)",-0.0371932537999996,0.0223765775818525,507,-1.66215113387865,1
"295","(03/02/2022_15m_PC_trainonly_nosplit) - (19/01/2022_15m_PC_cv1010_8020split)",-0.0181531745999997,0.0387573692712753,507,-0.468379947899451,1
"296","(03/02/2022_15m_PC_trainonly_nosplit) - (19/01/2022_15m_PC_cv520_8020split)",0.0196242424000004,0.0524777260704162,507,0.373953748942323,1
"297","(03/02/2022_15m_PC_trainonly_nosplit) - (19/01/2022_30m_var_cv1010_8020split)",0.0334658733999997,0.052477726070416,507,0.637715768307,1
"298","(03/02/2022_15m_PC_trainonly_nosplit) - (19/01/2022_30m_var_cv520_8020split)",0.0258233764000009,0.0524777260704161,507,0.492082609779058,1
"299","(03/02/2022_15m_PC_trainonly_nosplit) - (19/04/2022_50m_PC_cv1010_8020split)",-0.0487007935999997,0.0524777260704158,507,-0.928027893865902,1
