"","contrast","estimate","SE","df","t.ratio","p.value"
"183","(02/06/2022_50m_var_7030split) - (05/04/2022_50m_PC_7030split)",-0.533333333399998,0.0467348944886794,756,-11.4118869687228,2.12070442170753e-24
"184","(02/06/2022_50m_var_7030split) - (05/04/2022_50m_PC_8020split)",-0.505555555300004,0.0467348944886793,756,-10.8175178489483,6.48575694548921e-22
"185","(02/06/2022_50m_var_7030split) - (05/04/2022_50m_var_7030split)",-0.611111110900013,0.0467348944886796,756,-13.0761204788435,7.89207958492008e-32
"186","(02/06/2022_50m_var_7030split) - (05/04/2022_50m_var_8020split)",-0.597222222200002,0.0467348944886795,756,-12.778935926445,1.86923278455547e-30
"187","(02/06/2022_50m_var_7030split) - (09/03/2022_15-30m_PC_7030split)",-0.483333333100009,0.0467348944886797,756,-10.3420225591198,5.38949798034666e-20
"188","(02/06/2022_50m_var_7030split) - (09/03/2022_15-30m_PC_8020split)",-0.413888888799993,0.0467348944886794,756,-8.85609978001018,2.03568975001027e-14
"189","(02/06/2022_50m_var_7030split) - (09/03/2022_15-30m_var_7030split)",-0.555555555400007,0.0467348944886795,756,-11.8873822542721,1.87168077974346e-26
"190","(02/06/2022_50m_var_7030split) - (09/03/2022_15-30m_var_8020split)",-0.534722222099996,0.0467348944886794,756,-11.4416054203251,1.58406836133939e-24
"191","(02/06/2022_50m_var_7030split) - (09/03/2022_15m_PC_7030split)",-0.516666666599999,0.0467348944886797,756,-11.0552654981418,6.74542755963399e-23
"192","(02/06/2022_50m_var_7030split) - (09/03/2022_15m_PC_8020split)",-0.497222222100006,0.0467348944886795,756,-10.6392071179373,3.46038583615355e-21
"193","(02/06/2022_50m_var_7030split) - (09/03/2022_15m_var_7030split)",-0.605555555400005,0.0467348944886795,756,-12.9572466574561,2.81418569344434e-31
"194","(02/06/2022_50m_var_7030split) - (09/03/2022_15m_var_8020split)",-0.497222222099999,0.0467348944886794,756,-10.6392071179371,3.46038583615771e-21
"195","(02/06/2022_50m_var_7030split) - (09/03/2022_30m_PC_7030split)",-0.522222222100002,0.0467348944886795,756,-11.1741393195292,2.14721617377611e-23
"196","(02/06/2022_50m_var_7030split) - (09/03/2022_30m_PC_8020split)",-0.55555555540001,0.0467348944886797,756,-11.8873822542721,1.87168077974291e-26
"197","(02/06/2022_50m_var_7030split) - (09/03/2022_30m_var_7030split)",-0.627777777500016,0.0467348944886797,756,-13.432741945145,1.6677767205629e-33
"198","(02/06/2022_50m_var_7030split) - (09/03/2022_30m_var_8020split)",-0.597222222200001,0.0467348944886795,756,-12.778935926445,1.86923278455607e-30
"199","(02/06/2022_50m_var_7030split) - (14/02/2022_15-30m_PC_7030split)",-0.319444444300004,0.0467348944886796,756,-6.83524479502959,5.88120576635401e-08
"200","(02/06/2022_50m_var_7030split) - (14/02/2022_15-30m_PC_8020split)",-0.234722222000002,0.0467348944886795,756,-5.02241899908125,0.00222087416817768
"201","(02/06/2022_50m_var_7030split) - (14/02/2022_15-30m_var_7030split)",-0.358333333099998,0.0467348944886793,756,-7.66736155115956,1.883403082654e-10
"202","(02/06/2022_50m_var_7030split) - (14/02/2022_15-30m_var_8020split)",-0.343055555400001,0.0467348944886794,756,-7.34045854073981,1.92045488795746e-09
"203","(02/06/2022_50m_var_7030split) - (14/02/2022_15m_PC_7030split)",-0.199999999800002,0.0467348944886795,756,-4.27945760845673,0.0737024223287164
"204","(02/06/2022_50m_var_7030split) - (14/02/2022_15m_PC_8020split)",-0.2055555555,0.0467348944886795,756,-4.39833143412341,0.0434841279062868
"205","(02/06/2022_50m_var_7030split) - (14/02/2022_15m_var_7030split)",-0.355555555400007,0.0467348944886797,756,-7.60792464153591,2.89069786564321e-10
"206","(02/06/2022_50m_var_7030split) - (14/02/2022_15m_var_8020split)",-0.4222222222,0.0467348944886794,756,-9.03441051530083,4.7280097878506e-15
"207","(02/06/2022_50m_var_7030split) - (14/02/2022_30m_PC_7030split)",-0.172222222000002,0.0467348944886792,756,-3.68508849510123,0.853879185930663
"208","(02/06/2022_50m_var_7030split) - (14/02/2022_30m_PC_8020split)",-0.147222222200001,0.0467348944886796,756,-3.15015629778862,1
"209","(02/06/2022_50m_var_7030split) - (14/02/2022_30m_var_7030split)",-0.372222222099996,0.0467348944886793,756,-7.96454610997699,2.12243743601780e-11
"210","(02/06/2022_50m_var_7030split) - (14/02/2022_30m_var_8020split)",-0.422222222100002,0.0467348944886795,756,-9.03441051316113,4.72800987132624e-15
"211","(02/06/2022_50m_var_7030split) - (19/01/2022_15-30m_PC_7030split)",-0.188888888700001,0.0467348944886794,756,-4.04170996354246,0.20391286092875
"212","(02/06/2022_50m_var_7030split) - (19/01/2022_15-30m_PC_8020split)",-0.159722222099999,0.0467348944886794,756,-3.41762239644489,1
"213","(02/06/2022_50m_var_7030split) - (19/01/2022_15-30m_var_7030split)",-0.194444444299997,0.0467348944886792,756,-4.16058378706939,0.123364450273047
"214","(02/06/2022_50m_var_7030split) - (19/01/2022_15-30m_var_8020split)",-0.2305555555,0.0467348944886794,756,-4.93326363571544,0.00346857344659369
"215","(02/06/2022_50m_var_7030split) - (19/01/2022_15m_PC_7030split)",-0.244444444399995,0.0467348944886791,756,-5.23044819239312,0.0007639078952715
"216","(02/06/2022_50m_var_7030split) - (19/01/2022_15m_PC_8020split)",-0.197222222200001,0.0467348944886794,756,-4.22002070097267,0.0955029844223004
"217","(02/06/2022_50m_var_7030split) - (19/01/2022_15m_var_7030split)",-0.2166666665,0.0467348944886794,756,-4.63607907689795,0.0145797642977084
"218","(02/06/2022_50m_var_7030split) - (19/01/2022_15m_var_8020split)",-0.197222222000002,0.0467348944886795,756,-4.22002069669323,0.095502986193291
"219","(02/06/2022_50m_var_7030split) - (19/01/2022_30m_PC_7030split)",-0.216666666500003,0.0467348944886796,756,-4.63607907689799,0.0145797642977057
"220","(02/06/2022_50m_var_7030split) - (19/01/2022_30m_PC_8020split)",-0.1638888888,0.0467348944886795,756,-3.50677776409013,1
"221","(02/06/2022_50m_var_7030split) - (19/01/2022_30m_var_7030split)",-0.2833333332,0.0467348944886793,756,-6.06256494852326,7.36991386675309e-06
"222","(02/06/2022_50m_var_7030split) - (19/01/2022_30m_var_8020split)",-0.2388888888,0.0467348944886794,756,-5.11157436886621,0.00141217445055616
"223","(02/06/2022_50m_var_7030split) - (19/04/2022_50m_PC_7030split)",-0.444444444399996,0.0467348944886793,756,-9.50990580512929,8.63040632014165e-17
"224","(02/06/2022_50m_var_7030split) - (19/04/2022_50m_PC_8020split)",-0.3805555555,0.0467348944886794,756,-8.14285684526754,5.54455271977608e-12
"225","(02/06/2022_50m_var_7030split) - (19/04/2022_50m_var_7030split)",-0.527777777599997,0.0467348944886793,756,-11.2930131409164,6.77672888498193e-24
"226","(02/06/2022_50m_var_7030split) - (19/04/2022_50m_var_8020split)",-0.4972222221,0.0467348944886794,756,-10.6392071179372,3.46038583615668e-21
"227","(02/06/2022_50m_var_7030split) - (22/03/2022_50m_PC_7030split)",-0.644444444199999,0.0467348944886795,756,-13.789363413586,3.31138604403855e-35
"228","(02/06/2022_50m_var_7030split) - (22/03/2022_50m_PC_8020split)",-0.713888888799999,0.0467348944886794,756,-15.2752861991145,1.43964845357054e-42
"229","(02/06/2022_50m_var_7030split) - (22/03/2022_50m_var_7030split)",-0.683333333000003,0.0467348944886795,756,-14.6214801697161,2.80974377997078e-39
"230","(02/06/2022_50m_var_7030split) - (22/03/2022_50m_var_8020split)",-0.7138888889,0.0467348944886794,756,-15.2752862012543,1.43964841746068e-42
"231","(02/06/2022_50m_var_7030split) - (26/05/2022_15-30-50m_PC_7030split)",-0.0272390571999977,0.0467348944886794,756,-0.582841953491428,1
"232","(02/06/2022_50m_var_7030split) - (26/05/2022_15-30-50m_PC_8020split)",-0.00277777760000111,0.0467348944886794,756,-0.0594369074840635,1
"233","(02/06/2022_50m_var_7030split) - (26/05/2022_15-30-50m_var_7030split)",-0.0821212121000012,0.0467348944886795,756,-1.75717123144235,1
"234","(02/06/2022_50m_var_7030split) - (26/05/2022_15-30-50m_var_8020split)",-0.063888889000001,0.0467348944886794,756,-1.36704896200155,1
"235","(02/06/2022_50m_var_7030split) - (26/05/2022_15m_PC_7030split)",0.049999999899998,0.0467348944886793,756,1.06986440104427,1
"236","(02/06/2022_50m_var_7030split) - (26/05/2022_15m_PC_8020split)",0.0361111111999996,0.0467348944886795,756,0.772679848645999,1
"237","(02/06/2022_50m_var_7030split) - (26/05/2022_15m_var_7030split)",-0.0333333332000006,0.0467348944886794,756,-0.713242932603067,1
"238","(02/06/2022_50m_var_7030split) - (26/05/2022_15m_var_8020split)",0.00277777779999911,0.0467348944886794,756,0.0594369117634784,1
"239","(02/06/2022_50m_var_7030split) - (26/05/2022_30m_PC_7030split)",-0.00555555560000099,0.0467348944886794,756,-0.118873823527016,1
"240","(02/06/2022_50m_var_7030split) - (26/05/2022_30m_PC_8020split)",-0.0138888887000009,0.0467348944886794,756,-0.297184552398321,1
"241","(02/06/2022_50m_var_7030split) - (26/05/2022_30m_var_7030split)",0.0222222221999992,0.0467348944886795,756,0.475495289828504,1
"242","(02/06/2022_50m_var_7030split) - (26/05/2022_30m_var_8020split)",-0.00555555550000094,0.0467348944886794,756,-0.118873821387286,1
"243","(02/06/2022_50m_var_7030split) - (26/05/2022_50m_PC_7030split)",0.011111111299999,0.0467348944886794,756,0.237747649193697,1
"244","(02/06/2022_50m_var_7030split) - (26/05/2022_50m_PC_8020split)",-0.0222222221000011,0.0467348944886794,756,-0.475495287688817,1
"245","(02/06/2022_50m_var_7030split) - (26/05/2022_50m_var_7030split)",-0.0444444443000007,0.0467348944886794,756,-0.95099057751733,1
"246","(02/06/2022_50m_var_7030split) - (26/05/2022_50m_var_8020split)",-0.122222222200001,0.0467348944886794,756,-2.61522409619662,1
"247","(02/06/2022_50m_var_8020split) - (03/02/2022_15-30m_PC_7030split)",-0.124999999999989,0.0467348944886794,756,-2.67466100795985,1
"248","(02/06/2022_50m_var_8020split) - (03/02/2022_15-30m_PC_8020split)",-0.208333333400011,0.0467348944886794,756,-4.45776834802688,0.033244361997376
"249","(02/06/2022_50m_var_8020split) - (03/02/2022_15-30m_var_7030split)",-0.197222222200011,0.0467348944886798,756,-4.22002070097285,0.0955029844222255
"250","(02/06/2022_50m_var_8020split) - (03/02/2022_15-30m_var_8020split)",-0.266666666699994,0.0467348944886793,756,-5.70594348436132,5.79032518839566e-05
"251","(02/06/2022_50m_var_8020split) - (03/02/2022_15m_PC_7030split)",-0.297222222300001,0.0467348944886794,756,-6.35974950948049,1.21882277839694e-06
"252","(02/06/2022_50m_var_8020split) - (03/02/2022_15m_PC_8020split)",-0.358333333400001,0.0467348944886793,756,-7.6673615575788,1.88340299523021e-10
"253","(02/06/2022_50m_var_8020split) - (03/02/2022_15m_var_7030split)",-0.319444444300019,0.0467348944886798,756,-6.83524479502988,5.88120576634302e-08
"254","(02/06/2022_50m_var_8020split) - (03/02/2022_15m_var_8020split)",-0.35000000000001,0.0467348944886795,756,-7.48905082228847,6.75347751129199e-10
"255","(02/06/2022_50m_var_8020split) - (03/02/2022_30m_PC_7030split)",-0.125000000000004,0.0467348944886795,756,-2.67466100796017,1
"256","(02/06/2022_50m_var_8020split) - (03/02/2022_30m_PC_8020split)",-0.0916666666000021,0.0467348944886792,756,-1.96141807107764,1
"257","(02/06/2022_50m_var_8020split) - (03/02/2022_30m_var_7030split)",-0.158333333199996,0.0467348944886795,756,-3.38790394056307,1
"258","(02/06/2022_50m_var_8020split) - (03/02/2022_30m_var_8020split)",-0.183333333300001,0.0467348944886794,756,-3.92283614429492,0.332840257193372
"259","(02/06/2022_50m_var_8020split) - (03/05/2022_50m_PC_7030split)",-0.113888888899996,0.0467348944886795,756,-2.43691336304573,1
"260","(02/06/2022_50m_var_8020split) - (03/05/2022_50m_PC_8020split)",-0.0666666667000052,0.0467348944886794,756,-1.42648587162541,1
"261","(02/06/2022_50m_var_8020split) - (03/05/2022_50m_var_7030split)",-0.124999999799998,0.0467348944886795,756,-2.67466100368059,1
"262","(02/06/2022_50m_var_8020split) - (03/05/2022_50m_var_8020split)",-0.099999999999999,0.0467348944886794,756,-2.13972880636805,1
"263","(02/06/2022_50m_var_8020split) - (05/04/2022_50m_PC_7030split)",-0.486111111299999,0.0467348944886794,756,-10.4014594794421,3.12634482318356e-20
"264","(02/06/2022_50m_var_8020split) - (05/04/2022_50m_PC_8020split)",-0.458333333200005,0.0467348944886793,756,-9.80709035966752,6.5279550111215e-18
"265","(02/06/2022_50m_var_8020split) - (05/04/2022_50m_var_7030split)",-0.563888888800014,0.0467348944886795,756,-12.0656929895627,3.07142122275891e-27
"266","(02/06/2022_50m_var_8020split) - (05/04/2022_50m_var_8020split)",-0.550000000100003,0.0467348944886794,756,-11.7685084371642,6.18203800484252e-26
"267","(02/06/2022_50m_var_8020split) - (09/03/2022_15-30m_PC_7030split)",-0.43611111100001,0.0467348944886797,756,-9.33159506983901,3.94546671476077e-16
"268","(02/06/2022_50m_var_8020split) - (09/03/2022_15-30m_PC_8020split)",-0.366666666699993,0.0467348944886793,756,-7.8456722907294,5.12418042010573e-11
"269","(02/06/2022_50m_var_8020split) - (09/03/2022_15-30m_var_7030split)",-0.508333333300008,0.0467348944886795,756,-10.8769547649913,3.69529512064175e-22
"270","(02/06/2022_50m_var_8020split) - (09/03/2022_15-30m_var_8020split)",-0.487499999999997,0.0467348944886793,756,-10.4311779310443,2.37908058920171e-20
"271","(02/06/2022_50m_var_8020split) - (09/03/2022_15m_PC_7030split)",-0.4694444445,0.0467348944886798,756,-10.044838008861,7.92634617703454e-19
"272","(02/06/2022_50m_var_8020split) - (09/03/2022_15m_PC_8020split)",-0.450000000000006,0.0467348944886795,756,-9.62877962865647,3.09512578182821e-17
"273","(02/06/2022_50m_var_8020split) - (09/03/2022_15m_var_7030split)",-0.558333333300006,0.0467348944886795,756,-11.9468191681753,1.02675916902288e-26
"274","(02/06/2022_50m_var_8020split) - (09/03/2022_15m_var_8020split)",-0.449999999999999,0.0467348944886794,756,-9.62877962865634,3.09512578183174e-17
"275","(02/06/2022_50m_var_8020split) - (09/03/2022_30m_PC_7030split)",-0.475000000000003,0.0467348944886795,756,-10.1637118302484,2.7232537173352e-19
"276","(02/06/2022_50m_var_8020split) - (09/03/2022_30m_PC_8020split)",-0.508333333300011,0.0467348944886796,756,-10.8769547649913,3.69529512064058e-22
"277","(02/06/2022_50m_var_8020split) - (09/03/2022_30m_var_7030split)",-0.580555555400017,0.0467348944886797,756,-12.4223144558643,7.8427503622493e-29
"278","(02/06/2022_50m_var_8020split) - (09/03/2022_30m_var_8020split)",-0.550000000100002,0.0467348944886794,756,-11.7685084371642,6.1820380048443e-26
"279","(02/06/2022_50m_var_8020split) - (14/02/2022_15-30m_PC_7030split)",-0.272222222200005,0.0467348944886796,756,-5.82481730574881,2.94773306978373e-05
"280","(02/06/2022_50m_var_8020split) - (14/02/2022_15-30m_PC_8020split)",-0.187499999900002,0.0467348944886795,756,-4.01199150980046,0.230757041076076
"281","(02/06/2022_50m_var_8020split) - (14/02/2022_15-30m_var_7030split)",-0.311111110999999,0.0467348944886792,756,-6.65693406187877,1.87320145576807e-07
"282","(02/06/2022_50m_var_8020split) - (14/02/2022_15-30m_var_8020split)",-0.295833333300002,0.0467348944886794,756,-6.33003105145902,1.46396979516581e-06
"283","(02/06/2022_50m_var_8020split) - (14/02/2022_15m_PC_7030split)",-0.152777777700003,0.0467348944886795,756,-3.26903011917594,1
"284","(02/06/2022_50m_var_8020split) - (14/02/2022_15m_PC_8020split)",-0.158333333400001,0.0467348944886794,756,-3.38790394484262,1
"285","(02/06/2022_50m_var_8020split) - (14/02/2022_15m_var_7030split)",-0.308333333300008,0.0467348944886796,756,-6.59749715225513,2.74020052597318e-07
"286","(02/06/2022_50m_var_8020split) - (14/02/2022_15m_var_8020split)",-0.375000000100001,0.0467348944886794,756,-8.02398302602004,1.36043939814389e-11
"287","(02/06/2022_50m_var_8020split) - (14/02/2022_30m_PC_7030split)",-0.124999999900002,0.0467348944886792,756,-2.67466100582043,1
"288","(02/06/2022_50m_var_8020split) - (14/02/2022_30m_PC_8020split)",-0.100000000100002,0.0467348944886795,756,-2.13972880850784,1
"289","(02/06/2022_50m_var_8020split) - (14/02/2022_30m_var_7030split)",-0.324999999999996,0.0467348944886793,756,-6.95411862069619,2.678053924662e-08
"290","(02/06/2022_50m_var_8020split) - (14/02/2022_30m_var_8020split)",-0.375000000000003,0.0467348944886794,756,-8.02398302388034,1.36043941999191e-11
"291","(02/06/2022_50m_var_8020split) - (19/01/2022_15-30m_PC_7030split)",-0.141666666600002,0.0467348944886794,756,-3.03128247426167,1
"292","(02/06/2022_50m_var_8020split) - (19/01/2022_15-30m_PC_8020split)",-0.1125,0.0467348944886793,756,-2.40719490716409,1
"293","(02/06/2022_50m_var_8020split) - (19/01/2022_15-30m_var_7030split)",-0.147222222199998,0.0467348944886792,756,-3.1501562977886,1
"294","(02/06/2022_50m_var_8020split) - (19/01/2022_15-30m_var_8020split)",-0.183333333400001,0.0467348944886794,756,-3.92283614643465,0.332840254295613
"295","(02/06/2022_50m_var_8020split) - (19/01/2022_15m_PC_7030split)",-0.197222222299996,0.0467348944886791,756,-4.22002070311233,0.0955029835368325
"296","(02/06/2022_50m_var_8020split) - (19/01/2022_15m_PC_8020split)",-0.150000000100002,0.0467348944886794,756,-3.20959321169188,1
"297","(02/06/2022_50m_var_8020split) - (19/01/2022_15m_var_7030split)",-0.169444444400001,0.0467348944886793,756,-3.62565158761716,1
"298","(02/06/2022_50m_var_8020split) - (19/01/2022_15m_var_8020split)",-0.149999999900003,0.0467348944886794,756,-3.20959320741244,1
"299","(02/06/2022_50m_var_8020split) - (19/01/2022_30m_PC_7030split)",-0.169444444400003,0.0467348944886795,756,-3.6256515876172,1
"300","(02/06/2022_50m_var_8020split) - (19/01/2022_30m_PC_8020split)",-0.1166666667,0.0467348944886794,756,-2.49635027480934,1
"301","(02/06/2022_50m_var_8020split) - (19/01/2022_30m_var_7030split)",-0.236111111100001,0.0467348944886793,756,-5.05213745924247,0.0019112286961546
"302","(02/06/2022_50m_var_8020split) - (19/01/2022_30m_var_8020split)",-0.191666666700001,0.0467348944886794,756,-4.10114687958542,0.158854550629798
"303","(02/06/2022_50m_var_8020split) - (19/04/2022_50m_PC_7030split)",-0.397222222299997,0.0467348944886793,756,-8.4994783158485,3.52141450880376e-13
"304","(02/06/2022_50m_var_8020split) - (19/04/2022_50m_PC_8020split)",-0.3333333334,0.0467348944886794,756,-7.13242935598676,8.05505740062087e-09
"305","(02/06/2022_50m_var_8020split) - (19/04/2022_50m_var_7030split)",-0.480555555499998,0.0467348944886793,756,-10.2825856516356,9.26965827039849e-20
"306","(02/06/2022_50m_var_8020split) - (19/04/2022_50m_var_8020split)",-0.450000000000001,0.0467348944886794,756,-9.62877962865637,3.09512578183082e-17
"307","(02/06/2022_50m_var_8020split) - (22/03/2022_50m_PC_7030split)",-0.5972222221,0.0467348944886794,756,-12.7789359243052,1.86923282684185e-30
"308","(02/06/2022_50m_var_8020split) - (22/03/2022_50m_PC_8020split)",-0.6666666667,0.0467348944886794,756,-14.2648587098338,1.62222208070742e-37
"309","(02/06/2022_50m_var_8020split) - (22/03/2022_50m_var_7030split)",-0.636111110900003,0.0467348944886794,756,-13.6110526804353,2.36807641282811e-34
"310","(02/06/2022_50m_var_8020split) - (22/03/2022_50m_var_8020split)",-0.666666666800001,0.0467348944886794,756,-14.2648587119735,1.62222204150379e-37
"311","(02/06/2022_50m_var_8020split) - (26/05/2022_15-30-50m_PC_7030split)",0.0199831649000015,0.0467348944886793,756,0.427585535789367,1
"312","(02/06/2022_50m_var_8020split) - (26/05/2022_15-30-50m_PC_8020split)",0.044444444499998,0.0467348944886794,756,0.950990581796731,1
"313","(02/06/2022_50m_var_8020split) - (26/05/2022_15-30-50m_var_7030split)",-0.034898990000002,0.0467348944886795,756,-0.746743742161557,1
